title,brand,buy_time,km,speedbox,displacement,es_price,new_price,city,year_type,level,suv,horsepower,fuel,length,width,height,owners,drive 
标致408 2014款 1.8L 自动领先版,东风标致,2015-07,2.55,自动,1.8L,7.95,15.40,广州,2014款,紧凑型,0,139马力,汽油,4750,1820,1488,,前置前驱
丰田 锐志 2012款 2.5V 风度菁英炫装版,一汽丰田,2013-08,6.25,自动,2.5L,13.50,25.80,广州,2012款,中型,0,193马力,汽油,4735,1795,1450,,前置后驱
北汽绅宝 绅宝D20 2015款 三厢 1.5L 自动乐天版,北京汽车,2015-10,4.17,自动,1.5L,2.79,3.02,广州,2015款,小型,0,116马力,汽油,4322,1720,1500,,前置前驱
现代 瑞纳 2014款 1.4L 手动智能型GLS,北京现代,2014-07,7.49,手动,1.4L,3.12,8.60,广州,2014款,小型,0,107马力,汽油,4375,1700,1460,,前置前驱
奥迪A4L 2013款 35 TFSI 自动舒适型,一汽-大众奥迪,2013-04,8.33,自动,2.0T,15.00,35.80,广州,2013款,中型,0,180马力,汽油,4761,1826,1439,,前置前驱
比亚迪S6 2014款 2.0L 手动豪华型 5座,比亚迪,2014-12,6.46,手动,2.0L,3.01,3.15,广州,2014款,中型,1,140马力,汽油,4810,1855,1680,,前置前驱
大众 凌渡 2017款 230TSI DSG风尚版,上汽大众,2017-09,2.26,自动,1.4T,10.67,11.35,广州,2017款,紧凑型,0,131马力,汽油,4598,1826,1425,,前置前驱
海马 福美来 2012款 三厢 1.6L 自动旗舰版,海马汽车,2013-06,5.68,自动,1.6L,3.44,10.70,广州,2012款,紧凑型,0,120马力,汽油,4557,1740,1480,,前置前驱
丰田 卡罗拉 2014款 1.6L CVT GL,一汽丰田,2015-12,8.43,自动,1.6L,7.75,7.93,广州,2014款,紧凑型,0,122马力,汽油,4630,1775,1480,,前置前驱
丰田 RAV4 2013款 2.5L 自动四驱精英版,一汽丰田,2014-12,6.34,自动,2.5L,13.64,26.00,广州,2013款,紧凑型,1,180马力,汽油,4570,1845,1670,,前置四驱
吉利 博瑞 2015款 1.8T 旗舰型,吉利汽车,2016-03,3.76,自动,1.8T,8.65,9.13,广州,2015款,中型,0,163马力,汽油,4956,1861,1513,,前置前驱
起亚KX5 2016款 1.6T 自动两驱DLX,东风悦达起亚,2016-12,4.8,自动,1.6T,10.98,11.12,广州,2016款,紧凑型,1,177马力,汽油,4480,1855,1655,,前置前驱
奥迪A3 2018款 30周年年型 Sportback 35 TFSI 进取型,一汽-大众奥迪,2018-10,0.75,自动,1.4T,13.93,20.70,广州,2018款,紧凑型,0,150马力,汽油,4312,1785,1426,,前置前驱
长城M4 2015款 1.5L AMT舒适型,长城汽车,2015-12,5.49,自动,1.5L,4.20,7.60,广州,2015款,小型,1,106马力,汽油,3995,1728,1617,,前置前驱
传祺GS4 2015款 200T 手动豪华版,广汽乘用车,2016-06,7.12,手动,1.3T,6.90,12.80,广州,2015款,紧凑型,1,137马力,汽油,4510,1852,1708,,前置前驱
日产 轩逸 2012款 经典 1.6XE 自动舒适版,东风日产,2014-11,6.41,自动,1.6L,6.00,11.90,广州,2012款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
大众POLO 2014款 1.4L 手动风尚版,上汽大众,2014-09,5,手动,1.4L,4.50,8.20,广州,2014款,小型,0,90马力,汽油,3970,1682,1462,,前置前驱
大众 高尔夫 2014款 1.6L 自动舒适型,一汽-大众,2014-08,3.55,自动,1.6L,8.00,15.70,广州,2014款,紧凑型,0,110马力,汽油,4255,1799,1452,,前置前驱
丰田 逸致 2011款 180E CVT精英版,广汽丰田,2011-10,16.73,自动,1.8L,7.20,17.30,广州,2011款,MPV,0,140马力,汽油,4450,1790,1640,,前置前驱
本田XR-V 2015款 1.8L VTi CVT豪华版,东风本田,2015-08,5.96,自动,1.8L,11.38,17.70,广州,2015款,小型,1,136马力,汽油,4270,1772,1605,,前置前驱
启辰R50 2015款 1.6L 自动时尚版,东风启辰,2015-11,5.34,自动,1.6L,5.00,8.60,广州,2015款,紧凑型,0,117马力,汽油,4280,1695,1535,,前置前驱
现代ix35 2013款 2.0L 自动两驱舒适型GL 国IV,北京现代,2014-07,8.52,自动,2.0L,7.35,20.00,广州,2013款,紧凑型,1,165马力,汽油,4420,1820,1660,,前置前驱
标致301 2014款 1.6L 自动舒适版,东风标致,2015-11,2.68,自动,1.6L,5.30,10.30,广州,2014款,紧凑型,0,117马力,汽油,4442,1748,1476,,前置前驱
宝骏560 2016款 1.8L 手动舒适型,上汽通用五菱,2016-10,1.51,手动,1.8L,5.00,7.80,广州,2016款,紧凑型,1,137马力,汽油,4620,1820,1750,,前置前驱
北汽绅宝 绅宝D50 2016款 1.5L 手动精英版,北京汽车,2016-07,3.61,手动,1.5L,4.00,9.10,广州,2016款,紧凑型,0,113马力,汽油,4582,1794,1486,,前置前驱
传祺GS4 2015款 200T 手动精英版,广汽乘用车,2016-11,3.05,手动,1.3T,6.00,11.80,广州,2015款,紧凑型,1,137马力,汽油,4510,1852,1708,,前置前驱
大众 宝来 2013款 1.6L 自动时尚型,一汽-大众,2013-06,8.76,自动,1.6L,5.86,13.00,广州,2013款,紧凑型,0,105马力,汽油,4523,1775,1467,,前置前驱
吉利 金刚 2016款 1.5L 手动精英型,吉利汽车,2016-12,2.92,手动,1.5L,2.80,5.40,广州,2016款,小型,0,102马力,汽油,4342,1692,1435,,前置前驱
别克 凯越 2013款 1.5L 自动尊享型,上汽通用别克,2015-01,6.04,自动,1.5L,5.10,12.60,广州,2013款,紧凑型,0,113马力,汽油,4515,1725,1445,,前置前驱
宝马5系 2013款 525Li 豪华型,华晨宝马,2013-08,9.28,自动,2.0T,22.00,53.70,广州,2013款,中大型,0,218马力,汽油,5039,1860,1492,,前置后驱
东风风行 风行CM7 2016款 2.0T 自动尊贵型,东风风行,2016-06,3.45,自动,2.0T,9.38,21.70,广州,2016款,MPV,0,190马力,汽油,5150,1920,1925,,前置后驱
本田 杰德 2014款 1.8L 自动舒适精英版 5座,东风本田,2015-04,0.64,自动,1.8L,11.00,17.10,广州,2014款,紧凑型,0,141马力,汽油,4660,1775,1500,,前置前驱
Smart smart fortwo 2012款 1.0 MHD 硬顶标准版,smart,2014-07,4.28,自动,1.0L,5.20,12.50,广州,2012款,微型,0,70马力,汽油,2695,1559,1565,,后置后驱
别克 君威 2015款 1.6T 领先技术型,上汽通用别克,2015-12,3.78,自动,1.6T,10.00,20.60,广州,2015款,中型,0,184马力,汽油,4843,1856,1484,,前置前驱
别克GL8 2014款 3.0L GT豪华商务豪雅版,上汽通用别克,2014-08,4.71,自动,3.0L,20.00,40.20,广州,2014款,MPV,0,258马力,汽油,5266,1878,1800,,前置前驱
福特 福睿斯 2015款 1.5L 手动舒适型,长安福特,2017-03,2.17,手动,1.5L,5.40,10.50,广州,2015款,紧凑型,0,113马力,汽油,4587,1825,1490,,前置前驱
别克 英朗 2015款 18T 双离合豪华型,上汽通用别克,2015-09,10.86,自动,1.4T,7.35,16.40,广州,2015款,紧凑型,0,144马力,汽油,4587,1798,1463,,前置前驱
现代 朗动 2013款 1.6L 自动领先型,北京现代,2014-08,6.82,自动,1.6L,6.30,13.90,广州,2013款,紧凑型,0,128马力,汽油,4570,1775,1445,,前置前驱
长安CS75 2016款 2.0L 手动豪华型 国V,长安汽车,2016-04,3.23,手动,2.0L,5.68,6.06,广州,2016款,紧凑型,1,158马力,汽油,4650,1850,1705,,前置前驱
标致408 2014款 1.8L 自动豪华版,东风标致,2017-02,4.68,自动,1.8L,8.50,16.20,广州,2014款,紧凑型,0,139马力,汽油,4750,1820,1488,,前置前驱
哈弗H6 2013款 升级版 1.5T 手动两驱精英型,长城汽车,2014-01,8.84,手动,1.5T,4.80,12.60,广州,2013款,紧凑型,1,150马力,汽油,4640,1825,1690,,前置前驱
日产 天籁 2013款 2.0L XL舒适版,东风日产,2014-07,6.49,自动,2.0L,11.13,11.91,广州,2013款,中型,0,141马力,汽油,4868,1830,1490,,前置前驱
宝马3系 2014款 320Li 豪华设计套装,华晨宝马,,7.07,自动,2.0T,20.00,43.70,广州,2014款,中型,0,184马力,汽油,4734,1811,1453,,前置后驱
大众 速腾 2011款 1.6L 自动时尚型,一汽-大众,2011-07,9.68,自动,1.6L,4.48,15.70,广州,2011款,紧凑型,0,100马力,汽油,4544,1760,1461,,前置前驱
宝马1系 2012款 118i 运动型(进口),宝马(进口),2012-05,9.69,自动,1.6T,11.38,33.20,广州,2012款,紧凑型,0,170马力,汽油,4324,1765,1458,,前置后驱
起亚 智跑 2016款 2.0L 自动两驱版DLX,东风悦达起亚,2017-02,1.72,自动,2.0L,10.40,11.12,广州,2016款,紧凑型,1,165马力,汽油,4450,1855,1660,,前置前驱
奔驰B级 2009款 B 200 时尚型(进口),奔驰(进口),2011-01,5.88,自动,2.0L,7.34,8.29,广州,2009款,紧凑型,0,136马力,汽油,4273,1777,1593,,前置前驱
奔驰GLK级 2015款 GLK 260 4MATIC 动感型 极致版,北京奔驰,2015-01,2.39,自动,2.0T,26.80,43.20,广州,2015款,中型,1,211马力,汽油,4556,1840,1689,,前置四驱
宝马3系 2011款 320i双门轿跑车(进口),宝马(进口),2011-04,8.41,自动,2.0L,12.98,53.30,广州,2011款,中型,0,152马力,汽油,4612,1782,1395,,前置后驱
丰田 卡罗拉 2017款 改款 1.2T S-CVT GL-i,一汽丰田,2018-04,0.63,自动,1.2T,11.38,14.10,广州,2017款,紧凑型,0,116马力,汽油,4620,1775,1480,,前置前驱
福特 探险者 2016款 2.3T 精英版(进口),福特(进口),2017-04,4.32,自动,2.3T,31.00,54.30,广州,2016款,中大型,1,276马力,汽油,5037,2005,1821,,前置四驱
本田 冠道 2017款 240TURBO 两驱豪华版,广汽本田,2017-12,1.89,自动,1.5T,21.62,27.50,广州,2017款,中型,1,193马力,汽油,4816,1942,1669,,前置前驱
丰田 锐志 2013款 2.5V 尚锐版,一汽丰田,2015-03,9.22,自动,2.5L,15.20,15.43,广州,2013款,中型,0,193马力,汽油,4750,1795,1450,,前置后驱
标致3008 2013款 1.6THP 自动至尚版,东风标致,2013-01,8.76,自动,1.6T,8.00,23.30,广州,2013款,紧凑型,1,163马力,汽油,4428,1840,1652,,前置前驱
长安 逸动 2015款 XT 1.6L 手动致酷型 国V,长安汽车,2015-10,6.08,手动,1.6L,4.50,9.60,广州,2015款,紧凑型,0,125马力,汽油,4425,1815,1485,,前置前驱
大众 朗逸 2017款 1.6L 自动舒适版,上汽大众,2018-01,2.13,自动,1.6L,9.90,14.90,广州,2017款,紧凑型,0,110马力,汽油,4605,1765,1460,,前置前驱
日产 天籁 2011款 2.5L XL荣耀版,东风日产,2011-12,9.57,自动,2.5L,10.08,26.60,广州,2011款,中型,0,185马力,汽油,4850,1795,1475,,前置前驱
本田 奥德赛 2015款 改款 2.4L 智享版,广汽本田,2016-01,5.16,自动,2.4L,23.00,29.00,广州,2015款,MPV,0,186马力,汽油,4845,1805,1695,,前置前驱
大众 宝来 2012款 1.6L 自动时尚超值版,一汽-大众,2013-04,10.56,自动,1.6L,6.00,13.20,广州,2012款,紧凑型,0,105马力,汽油,4540,1775,1467,,前置前驱
丰田 花冠 2013款 1.6L 自动卓越版,一汽丰田,2014-04,11.04,自动,1.6L,6.50,11.80,广州,2013款,紧凑型,0,120马力,汽油,4555,1705,1490,,前置前驱
长安CS15 2016款 1.5L 手动豪华版,长安汽车,2018-04,0.43,手动,1.5L,5.00,7.00,广州,2016款,小型,1,107马力,汽油,4100,1740,1635,,前置前驱
大众 朗行 2013款 1.6L 自动舒适型,上汽大众,2014-09,8.41,自动,1.6L,7.50,15.30,广州,2013款,紧凑型,0,110马力,汽油,4454,1765,1460,,前置前驱
大众 高尔夫 2014款 1.4TSI 自动舒适型,一汽-大众,2014-10,3.89,自动,1.4T,9.00,16.80,广州,2014款,紧凑型,0,131马力,汽油,4255,1799,1452,,前置前驱
宝骏730 2016款 1.5T 手动豪华型 7座,上汽通用五菱,2016-10,3.63,手动,1.5T,5.68,9.20,广州,2016款,MPV,0,150马力,汽油,4710,1785,1745,,前置前驱
丰田 花冠 2011款 1.6L 自动经典版,一汽丰田,2011-11,8.34,自动,1.6L,4.70,11.50,广州,2011款,紧凑型,0,120马力,汽油,4530,1705,1490,,前置前驱
别克 英朗 2015款 18T 双离合豪华型,上汽通用别克,2015-12,9.11,自动,1.4T,8.00,16.40,广州,2015款,紧凑型,0,144马力,汽油,4587,1798,1463,,前置前驱
吉利 博越 2016款 1.8TD 自动智慧型,吉利汽车,2017-03,2.64,自动,1.8T,9.22,9.73,广州,2016款,紧凑型,1,184马力,汽油,4519,1831,1694,,前置前驱
日产 奇骏 2015款 2.5L CVT领先MAX版 4WD,东风日产,2016-12,2.07,自动,2.5L,16.36,25.50,广州,2015款,紧凑型,1,186马力,汽油,4643,1820,1724,,前置四驱
比亚迪S6 2014款 2.4L 自动尊贵型 5座,比亚迪,2014-10,6.83,自动,2.4L,4.80,11.90,广州,2014款,中型,1,167马力,汽油,4810,1855,1725,,前置前驱
日产 轩逸 2012款 经典 1.6XE 自动舒适版,东风日产,2015-06,9.29,自动,1.6L,5.90,11.90,广州,2012款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
日产 奇骏 2014款 2.0L CVT舒适版 2WD,东风日产,2016-10,3.14,自动,2.0L,15.00,21.40,广州,2014款,紧凑型,1,150马力,汽油,4643,1820,1725,,前置前驱
比亚迪 速锐 2014款 1.5L 手动豪华型,比亚迪,2014-10,7.46,手动,1.5L,3.10,7.90,广州,2014款,紧凑型,0,109马力,汽油,4680,1765,1490,,前置前驱
宝马X1 2014款 sDrive18i 时尚型,华晨宝马,2014-11,15.12,自动,2.0T,15.00,30.90,广州,2014款,紧凑型,1,156马力,汽油,4484,1798,1577,,前置后驱
本田 雅阁 2016款 2.0L 精英版,广汽本田,2016-10,5.7,自动,2.0L,14.00,20.60,广州,2016款,中型,0,155马力,汽油,4915,1845,1470,,前置前驱
奇瑞 艾瑞泽5 2016款 1.5L 手动领锐版,奇瑞汽车,2016-09,4.44,手动,1.5L,4.27,7.60,广州,2016款,紧凑型,0,116马力,汽油,4572,1825,1482,,前置前驱
别克 英朗 2015款 15N 自动豪华型,上汽通用别克,2015-12,6.09,自动,1.5L,7.68,14.90,广州,2015款,紧凑型,0,114马力,汽油,4587,1798,1463,,前置前驱
别克 君威 2015款 1.6T 时尚技术型,上汽通用别克,2015-05,3.34,自动,1.6T,10.00,21.70,广州,2015款,中型,0,184马力,汽油,4843,1856,1484,,前置前驱
长安CS35 2015款 1.6L 手动豪华型 国V,长安汽车,2015-08,4.52,手动,1.6L,3.97,4.24,广州,2015款,小型,1,125马力,汽油,4160,1810,1670,,前置前驱
长安 逸动 2015款 1.6L 手动豪华型 国V,长安汽车,2015-12,4.95,手动,1.6L,4.30,8.80,广州,2015款,紧凑型,0,125马力,汽油,4620,1820,1490,,前置前驱
宝骏630 2012款 1.5L DVVT手动舒适型,上汽通用五菱,2012-10,4.68,手动,1.5L,2.80,7.70,广州,2012款,紧凑型,0,112马力,汽油,4597,1736,1462,,前置前驱
本田 思域 2016款 220TURBO CVT豪华版,东风本田,2017-12,2.31,自动,1.5T,12.50,15.20,广州,2016款,紧凑型,0,177马力,汽油,4649,1800,1416,,前置前驱
奇瑞 艾瑞泽5 2017款 1.5L 手动精英版,奇瑞汽车,2018-02,1.1,手动,1.5L,4.57,4.89,广州,2017款,紧凑型,0,116马力,汽油,4572,1825,1482,,前置前驱
日产 逍客 2017款 2.0L CVT智享版,东风日产,2018-11,0.19,自动,2.0L,12.27,13.14,广州,2017款,紧凑型,1,150马力,汽油,4384,1837,1612,,前置前驱
吉利 帝豪GL 2018款 1.4T 自动精英智联型,吉利汽车,2018-04,1.27,自动,1.4T,7.42,7.94,广州,2018款,紧凑型,0,133马力,汽油,4725,1802,1478,,前置前驱
日产 楼兰 2017款 2.5L XL 两驱智尚版,东风日产,2017-12,2.83,自动,2.5L,19.21,20.25,广州,2017款,中型,1,186马力,汽油,4897,1908,1691,,前置前驱
奥迪A5 2010款 2.0TFSI Sportback 豪华型(进口),奥迪(进口),2011-11,7.13,自动,2.0T,17.00,62.70,广州,2010款,中型,0,211马力,汽油,4711,1854,1391,,前置前驱
凯迪拉克XT5 2018款 25T 豪华型,上汽通用凯迪拉克,2018-01,1.74,自动,2.0T,27.19,28.6,广州,2018款,中型,1,250马力,汽油,4812,1903,1680,,前置前驱
宝马X1 2016款 sDrive18Li 时尚型,华晨宝马,2017-11,1.44,自动,1.5T,19.22,20.55,广州,2016款,紧凑型,1,136马力,汽油,4565,1821,1624,,前置前驱
本田 冠道 2017款 240TURBO 两驱舒享版,广汽本田,2017-08,2.73,自动,1.5T,19.81,21.14,广州,2017款,中型,1,193马力,汽油,4816,1942,1669,,前置前驱
猎豹CS10 2015款 2.0T 手动新锐型,猎豹汽车,2015-10,3.3,手动,2.0T,5.73,10.50,广州,2015款,紧凑型,1,177马力,汽油,4663,1875,1700,,前置前驱
传祺GS5 2014款 2.0L 自动两驱周年增值版,广汽乘用车,2015-03,5.26,自动,2.0L,6.09,17.00,广州,2014款,紧凑型,1,147马力,汽油,4732,1854,1680,,前置前驱
奔驰GLA级 2016款 GLA 200 动感型,北京奔驰,2017-12,2.49,自动,1.6T,19.67,20.43,广州,2016款,紧凑型,1,156马力,汽油,4431,1804,1532,,前置前驱
大众 途观 2013款 2.0TSI 自动四驱豪华版,上汽大众,,8.77,自动,2.0T,12.06,31.70,广州,2013款,紧凑型,1,200马力,汽油,4506,1809,1685,,前置四驱
雪佛兰 科鲁兹 2015款 掀背 1.6L 自动舒适版,上汽通用雪佛兰,2016-05,5.82,自动,1.6L,7.00,13.40,广州,2015款,紧凑型,0,121马力,汽油,4510,1797,1477,,前置前驱
本田 凌派 2016款 1.8L CVT豪华版,广汽本田,2016-10,6.17,自动,1.8L,10.00,14.60,广州,2016款,紧凑型,0,136马力,汽油,4664,1750,1505,,前置前驱
日产 天籁 2013款 2.0L XL舒适版,东风日产,2013-07,7.08,自动,2.0L,10.80,20.20,广州,2013款,中型,0,141马力,汽油,4868,1830,1490,,前置前驱
本田 飞度 2014款 1.5L SE CVT时尚型,广汽本田,2014-11,8.26,自动,1.5L,6.00,9.60,广州,2014款,小型,0,131马力,汽油,4065,1695,1525,,前置前驱
日产 轩逸 2012款 经典 1.6XE 手动舒适版,东风日产,2016-06,2.9,手动,1.6L,5.60,10.80,广州,2012款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
日产 天籁 2013款 2.0L XL舒适版,东风日产,2014-12,7.17,自动,2.0L,12.50,20.20,广州,2013款,中型,0,141马力,汽油,4868,1830,1490,,前置前驱
日产 轩逸 2012款 经典 1.6XE 手动舒适版,东风日产,2015-10,3.67,手动,1.6L,5.89,10.80,广州,2012款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
别克 凯越 2011款 1.6LE-AT,上汽通用别克,2011-06,8.83,自动,1.6L,3.50,12.80,广州,2011款,紧凑型,0,110马力,汽油,4515,1725,1445,,前置前驱
日产 轩逸 2018款 经典 1.6XE+ CVT领先版,东风日产,2018-11,1.09,自动,1.6L,8.00,12.20,广州,2018款,紧凑型,0,124马力,汽油,4665,1700,1505,,前置前驱
宝马5系 2014款 525Li 豪华设计套装,华晨宝马,2014-04,7.66,自动,2.0T,28.00,54.20,广州,2014款,中大型,0,218马力,汽油,5055,1860,1491,,前置后驱
大众 朗行 2015款 230TSI DSG舒适版,上汽大众,2017-08,2.84,自动,1.4T,9.70,16.30,广州,2015款,紧凑型,0,131马力,汽油,4445,1765,1485,,前置前驱
奔腾X80 2013款 2.0L 自动舒适型,一汽奔腾,2014-01,5.19,自动,2.0L,6.00,14.50,广州,2013款,紧凑型,1,147马力,汽油,4586,1820,1695,,前置前驱
别克 英朗 2014款 XT 1.6L 自动时尚版,上汽通用别克,2014-08,5.69,自动,1.6L,6.31,16.30,广州,2014款,紧凑型,0,121马力,汽油,4419,1814,1487,,前置前驱
别克 君威 2011款 2.0L 舒适版,上汽通用别克,2011-09,9.58,自动,2.0L,7.68,20.10,广州,2011款,中型,0,147马力,汽油,4830,1856,1484,,前置前驱
本田CR-V 2015款 2.4L 两驱豪华版,东风本田,2016-08,2.71,自动,2.4L,17.00,24.90,广州,2015款,紧凑型,1,186马力,汽油,4585,1820,1685,,前置前驱
丰田 汉兰达 2011款 2.7L 两驱7座豪华版,广汽丰田,2011-04,14.06,自动,2.7L,13.00,32.40,广州,2011款,中型,1,188马力,汽油,4785,1910,1760,,前置前驱
大众 宝来 2013款 1.6L 自动时尚型,一汽-大众,2013-07,11.35,自动,1.6L,5.30,13.00,广州,2013款,紧凑型,0,105马力,汽油,4523,1775,1467,,前置前驱
奔驰C级 2017款 C 180 L 运动版,北京奔驰,2016-11,4.07,自动,1.6T,25.88,35.40,广州,2017款,中型,0,156马力,汽油,4783,1810,1442,,前置后驱
日产 天籁 2013款 2.0L XL舒适版,东风日产,2016-05,2.47,自动,2.0L,13.00,20.20,广州,2013款,中型,0,141马力,汽油,4868,1830,1490,,前置前驱
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,上汽通用雪佛兰,2014-09,4.54,自动,2.0L,8.50,20.30,广州,2014款,中型,0,154马力,汽油,4869,1854,1472,,前置前驱
凯迪拉克SRX 2015款 3.0L 舒适型(进口),凯迪拉克(进口),,7.08,自动,3.0L,18.00,43.40,广州,2015款,中型,1,271马力,汽油,4851,1910,1663,,前置前驱
别克 君威 2014款 1.6T 时尚技术型,上汽通用别克,2014-08,8.23,自动,1.6T,8.50,21.70,广州,2014款,中型,0,184马力,汽油,4843,1856,1484,,前置前驱
丰田 YARiS L 致炫 2014款 1.3E 自动魅动版,广汽丰田,2014-01,5.07,自动,1.3L,4.68,9.00,广州,2014款,小型,0,99马力,汽油,4115,1700,1495,,前置前驱
大众 迈腾 2013款 1.8TSI 豪华型,一汽-大众,2013-03,5.25,自动,1.8T,12.50,25.30,广州,2013款,中型,0,160马力,汽油,4865,1820,1475,,前置前驱
本田CR-V 2012款 2.0L 两驱都市版,东风本田,2013-01,7.67,自动,2.0L,11.34,12.23,广州,2012款,紧凑型,1,155马力,汽油,4550,1820,1685,,前置前驱
奇瑞E3 2015款 1.5L 手动风尚型,奇瑞汽车,2015-06,2.3,手动,1.5L,3.10,6.20,广州,2015款,小型,0,109马力,汽油,4450,1748,1493,,前置前驱
宝马X3 2013款 xDrive20i 豪华型(进口),宝马(进口),2013-04,9.2,自动,2.0T,21.00,54.20,广州,2013款,中型,1,184马力,汽油,4642,1881,1686,,前置四驱
铃木 天语 SX4 2011款 改款 1.6L 手动舒适型,长安铃木,2011-07,8.37,手动,1.6L,2.80,9.30,广州,2011款,紧凑型,0,109马力,汽油,4115,1730,1555,,前置前驱
北汽绅宝 绅宝D50 2014款 1.5L 手动舒适版,北京汽车,2015-12,9.29,手动,1.5L,3.00,8.90,广州,2014款,紧凑型,0,113马力,汽油,4582,1794,1486,,前置前驱
奥迪A4L 2013款 30 TFSI 自动舒适型,一汽-大众奥迪,2013-07,9.22,自动,1.8T,15.00,31.60,广州,2013款,中型,0,160马力,汽油,4761,1826,1439,,前置前驱
奥迪A6L 2012款 30 FSI 舒适型,一汽-大众奥迪,2014-04,12.27,自动,2.5L,21.74,23.26,广州,2012款,中大型,0,190马力,汽油,5015,1874,1455,,前置前驱
本田 雅阁 2013款 2.0L SE,广汽本田,2013-03,8.44,自动,2.0L,9.23,9.9,广州,2013款,中型,0,156马力,汽油,4960,1860,1480,,前置前驱
马自达6 2012款 2.0L 自动超豪华型,一汽马自达,2013-10,8.24,自动,2.0L,7.82,21.70,广州,2012款,中型,0,147马力,汽油,4670,1780,1435,,前置前驱
宝马5系 2011款 523Li 豪华型,华晨宝马,2011-06,14.06,自动,2.5L,19.00,53.10,广州,2011款,中大型,0,204马力,汽油,5039,1860,1471,,前置后驱
铃木 雨燕 2013款 1.5L 手动20周年限量版,长安铃木,2014-07,8.65,手动,1.5L,3.30,7.90,广州,2013款,小型,0,103马力,汽油,3765,1690,1510,,前置前驱
三菱 劲炫ASX 2018款 1.6L 手动两驱灵动版,广汽三菱,2018-02,0.87,手动,1.6L,7.56,8.12,广州,2018款,紧凑型,1,124马力,汽油,4375,1770,1615,,前置前驱
现代 瑞纳 2014款 1.4L 自动智能型GLS,北京现代,2014-10,5.52,自动,1.4L,5.06,9.40,广州,2014款,小型,0,107马力,汽油,4375,1700,1460,,前置前驱
宝马3系 2016款 320Li 时尚型,华晨宝马,2016-04,7.82,自动,2.0T,20.65,21.07,广州,2016款,中型,0,184马力,汽油,4753,1811,1453,,前置后驱
大众 途昂 2017款 330TSI 两驱豪华版,上汽大众,2018-02,2.03,自动,2.0T,27.70,36.80,广州,2017款,中大型,1,186马力,汽油,5039,1989,1773,,前置前驱
宝骏560 2016款 1.8L iAMT豪华型,上汽通用五菱,2017-01,1.32,自动,1.8L,6.20,9.50,广州,2016款,紧凑型,1,137马力,汽油,4620,1820,1750,,前置前驱
日产 轩逸 2014款 1.6XV CVT尊享版,东风日产,2015-12,7.04,自动,1.6L,9.00,15.00,广州,2014款,紧凑型,0,126马力,汽油,4610,1760,1495,,前置前驱
Jeep 指南者 2015款 2.0L 两驱运动版(进口),Jeep(进口),2016-01,2.29,自动,2.0L,11.97,24.10,广州,2015款,紧凑型,1,156马力,汽油,4465,1812,1663,,前置前驱
本田 飞度 2014款 1.5L LX CVT舒适型,广汽本田,2015-09,2.66,自动,1.5L,6.80,8.90,广州,2014款,小型,0,131马力,汽油,4065,1695,1525,,前置前驱
比亚迪S6 2012款 2.0L 手动尊贵型,比亚迪,2013-05,5.21,手动,2.0L,3.60,11.70,广州,2012款,中型,1,140马力,汽油,4810,1855,1725,,前置前驱
东南DX7 2015款 1.5T 自动豪华型,东南汽车,2016-01,2.77,自动,1.5T,8.00,14.10,广州,2015款,紧凑型,1,156马力,汽油,4530,1900,1700,,前置前驱
吉利 博越 2016款 1.8TD 自动智尚型,吉利汽车,2016-07,3.92,自动,1.8T,8.80,13.40,广州,2016款,紧凑型,1,184马力,汽油,4519,1831,1694,,前置前驱
现代ix25 2015款 1.6L 自动两驱尊贵型DLX,北京现代,2014-12,3.63,自动,1.6L,7.61,17.00,广州,2015款,小型,1,125马力,汽油,4270,1780,1627,,前置前驱
大众 桑塔纳 2015款 1.6L 自动风尚版,上汽大众,2015-09,9.28,自动,1.6L,6.00,10.80,广州,2015款,紧凑型,0,110马力,汽油,4473,1706,1469,,前置前驱
丰田 花冠 2013款 1.6L 自动卓越版,一汽丰田,2015-04,2.33,自动,1.6L,6.98,11.80,广州,2013款,紧凑型,0,120马力,汽油,4555,1705,1490,,前置前驱
别克 昂科拉 2015款 1.4T 自动两驱都市精英型,上汽通用别克,2016-07,2.62,自动,1.4T,8.80,16.30,广州,2015款,小型,1,140马力,汽油,4278,1774,1646,,前置前驱
本田 缤智 2015款 1.5L CVT两驱舒适型,广汽本田,2016-01,4.12,自动,1.5L,10.00,14.80,广州,2015款,小型,1,131马力,汽油,4294,1772,1605,,前置前驱
现代 瑞纳 2016款 1.4L 自动智能型GLS,北京现代,2016-05,8.75,自动,1.4L,5.20,9.40,广州,2016款,小型,0,107马力,汽油,4375,1700,1460,,前置前驱
大众 朗逸 2013款 改款 1.4TSI DSG舒适版,上汽大众,2014-08,6.97,自动,1.4T,7.45,16.10,广州,2013款,紧凑型,0,131马力,汽油,4605,1765,1460,,前置前驱
现代 朗动 2012款 1.6L 手动时尚型,北京现代,2013-01,7.01,手动,1.6L,5.00,11.50,广州,2012款,紧凑型,0,128马力,汽油,4570,1775,1445,,前置前驱
