title,brand,buy_time,km,speedbox,displacement,es_price,new_price,city,year_type,level,suv,horsepower,fuel,length,width,height,owners,drive 
哈弗H6 2016款 升级版 1.5T 自动两驱精英型,长城汽车,2017-05,3.34,自动,1.5T,7.50,12.40,北京,2016款,紧凑型,1,150马力,汽油,4640,1825,1690,,前置前驱
奇瑞E3 2015款 1.5L 手动风尚型,奇瑞汽车,2015-12,2.36,手动,1.5L,3.30,6.20,北京,2015款,小型,0,109马力,汽油,4450,1748,1493,,前置前驱
日产 天籁 2013款 2.0L XL舒适版,东风日产,2014-09,10.14,自动,2.0L,10.26,20.20,北京,2013款,中型,0,141马力,汽油,4868,1830,1490,,前置前驱
哈弗H1 2015款 1.5L AMT豪华型,长城汽车,2015-05,2.96,自动,1.5L,5.00,8.50,北京,2015款,小型,1,106马力,汽油,3898,1729,1621,,前置前驱
大众 途观 2015款 1.8TSI 自动两驱风尚版,上汽大众,2015-06,11.93,自动,1.8T,12.24,23.00,北京,2015款,紧凑型,1,160马力,汽油,4506,1809,1685,,前置前驱
大众 迈腾 2015款 1.8TSI 尊贵型,一汽-大众,2015-02,4.37,自动,1.8T,15.00,27.40,北京,2015款,中型,0,160马力,汽油,4865,1820,1475,,前置前驱
别克GL8 2014款 2.4L 经典版,上汽通用别克,2014-12,5,自动,2.4L,11.80,22.70,北京,2014款,MPV,0,167马力,汽油,5213,1847,1750,,前置前驱
雪铁龙C5 2012款 2.3L 自动尊贵型,东风雪铁龙,2013-01,10.9,自动,2.3L,7.50,24.60,北京,2012款,中型,0,171马力,汽油,4805,1860,1458,,前置前驱
奥迪A6L 2012款 TFSI 标准型,一汽-大众奥迪,2012-11,14.07,自动,2.0T,20.00,44.50,北京,2012款,中大型,0,180马力,汽油,5015,1874,1455,,前置前驱
大众 宝来 2013款 1.6L 手动舒适型,一汽-大众,2013-05,5.42,手动,1.6L,6.00,12.60,北京,2013款,紧凑型,0,105马力,汽油,4523,1775,1467,,前置前驱
起亚 智跑 2015款 2.0L 自动两驱版DLX,东风悦达起亚,2015-07,6.15,自动,2.0L,9.60,19.30,北京,2015款,紧凑型,1,165马力,汽油,4450,1855,1660,,前置前驱
丰田 汉兰达 2011款 2.7L 两驱7座豪华版,广汽丰田,2011-04,11.39,自动,2.7L,12.50,32.40,北京,2011款,中型,1,188马力,汽油,4785,1910,1760,,前置前驱
传祺GS5 2012款 2.0L 自动两驱周年纪念版,广汽乘用车,2013-02,7.88,自动,2.0L,5.50,17.00,北京,2012款,紧凑型,1,147马力,汽油,4732,1854,1680,,前置前驱
别克 昂科威 2016款 28T 四驱精英型,上汽通用别克,2016-09,2.87,自动,2.0T,17.80,29.30,北京,2016款,中型,1,260马力,汽油,4667,1839,1694,,前置四驱
大众 速腾 2011款 1.6L 自动特别版,一汽-大众,2011-12,13.78,自动,1.6L,5.10,16.90,北京,2011款,紧凑型,0,100马力,汽油,4544,1760,1461,,前置前驱
大众 途观 2015款 1.8TSI 自动两驱豪华型,上汽大众,2015-08,3.57,自动,1.8T,15.00,28.20,北京,2015款,紧凑型,1,160马力,汽油,4506,1809,1685,,前置前驱
江淮 瑞风 2011款 2.0L一家亲 汽油标准版HFC4GA3,江淮汽车,2011-11,3.93,手动,2.0L,3.10,13.00,北京,2011款,轻客,0,136马力,汽油,4695,1820,1880,,前置后驱
现代全新胜达 2013款 改款 2.4L 自动四驱尊贵型,北京现代,2014-09,9.51,自动,2.4L,13.00,31.30,北京,2013款,中型,1,189马力,汽油,4725,1880,1686,,前置四驱
标致408 2013款 2.0L 车载互联豪华版,东风标致,2013-11,5.44,自动,2.0L,6.50,17.70,北京,2013款,紧凑型,0,147马力,汽油,4688,1815,1525,,前置前驱
宝马X3 2014款 xDrive20i X设计套装(进口),宝马(进口),2015-08,4.97,自动,2.0T,30.00,54.50,北京,2014款,中型,1,184马力,汽油,4665,1890,1690,,前置四驱
大众 迈腾 2013款 1.8TSI 尊贵型,一汽-大众,2013-09,5.66,自动,1.8T,13.00,27.40,北京,2013款,中型,0,160马力,汽油,4865,1820,1475,,前置前驱
现代 瑞纳 2014款 1.4L 手动智能型GLS,北京现代,2016-01,4.21,手动,1.4L,4.50,8.60,北京,2014款,小型,0,107马力,汽油,4375,1700,1460,,前置前驱
奥迪A4L 2015款 35 TFSI 自动标准型,一汽-大众奥迪,2015-03,5.24,自动,2.0T,18.68,34.00,北京,2015款,中型,0,180马力,汽油,4761,1826,1439,,前置前驱
大众 捷达 2017款 1.5L 自动时尚型,一汽-大众,2017-10,5.31,自动,1.5L,6.50,10.40,北京,2017款,紧凑型,0,110马力,汽油,4501,1704,1469,,前置前驱
路虎 发现神行 2016款 2.0T S,奇瑞捷豹路虎,2016-12,1.57,自动,2.0T,24.00,39.90,北京,2016款,中型,1,241马力,汽油,4599,1894,1724,,前置四驱
日产 骐达 2011款 1.6L CVT舒适型,东风日产,2013-11,4.29,自动,1.6L,6.17,12.50,北京,2011款,紧凑型,0,126马力,汽油,4295,1760,1520,,前置前驱
大众 迈腾 2012款 改款 1.8TSI 豪华型,一汽-大众,2013-01,14.18,自动,1.8T,10.50,11.21,北京,2012款,中型,0,160马力,汽油,4865,1820,1475,,前置前驱
Jeep 大切诺基 2013款 3.6L 舒享导航版(进口),Jeep(进口),2013-02,8.92,自动,3.6L,18.90,67.30,北京,2013款,中大型,1,286马力,汽油,4822,1943,1781,,前置四驱
捷豹XF 2016款 XF 2.0T 两驱风华版,捷豹,2016-06,4.58,自动,2.0T,28.80,56.20,北京,2016款,中大型,0,240马力,汽油,4964,1880,1457,,前置后驱
奥迪A4L 2011款 2.0 TFSI 标准型,一汽-大众奥迪,2011-11,8.53,自动,2.0T,12.30,33.60,北京,2011款,中型,0,180马力,汽油,4763,1826,1426,,前置前驱
雪铁龙 世嘉 2013款 改款 CROSS 1.6L 自动,东风雪铁龙,2015-04,6.51,自动,1.6L,4.70,13.30,北京,2013款,紧凑型,0,117马力,汽油,4336,1800,1496,,前置前驱
捷豹XF 2013款 XF 2.0T 豪华版,捷豹,2012-12,7.24,自动,2.0T,20.00,66.20,北京,2013款,中大型,0,240马力,汽油,4961,1877,1460,,前置后驱
华颂7 2015款 2.0T 自动旗舰型,华晨华颂,2016-04,2.34,自动,2.0T,11.87,12.7,北京,2015款,MPV,0,218马力,汽油,5005,1909,1935,,前置后驱
雪铁龙C4L 2014款 1.8L 智驱版 自动劲智型,东风雪铁龙,2014-05,8.65,自动,1.8L,5.80,17.20,北京,2014款,紧凑型,0,139马力,汽油,4620,1780,1498,,前置前驱
斯巴鲁 森林人 2013款 2.5i 自动豪华版,斯巴鲁,2013-04,6.4,自动,2.5L,13.00,30.40,北京,2013款,紧凑型,1,171马力,汽油,4595,1810,1735,,前置四驱
本田CR-V 2013款 2.4L 四驱豪华版,东风本田,2013-08,5.1,自动,2.4L,14.07,26.00,北京,2013款,紧凑型,1,190马力,汽油,4550,1820,1685,,前置四驱
大众POLO 2014款 1.6L Cross POLO 手动,上汽大众,2014-10,5.44,手动,1.6L,5.56,11.50,北京,2014款,小型,0,110马力,汽油,3987,1705,1486,,前置前驱
大众 宝来 2014款 1.4TSI 自动舒适型,一汽-大众,2015-06,5.69,自动,1.4T,8.50,15.20,北京,2014款,紧凑型,0,131马力,汽油,4523,1775,1467,,前置前驱
Smart smart fortwo 2011款 1.0T 硬顶燃橙版,smart,2011-12,5.49,自动,1.0T,5.50,18.20,北京,2011款,微型,0,84马力,汽油,2695,1559,1565,,后置后驱
大众 捷达 2015款 质惠版 1.6L 自动舒适型,一汽-大众,2016-05,6.32,自动,1.6L,6.48,11.50,北京,2015款,紧凑型,0,110马力,汽油,4487,1706,1470,,前置前驱
奇瑞 瑞虎3 2016款 1.6L CVT智尚版,奇瑞汽车,2017-11,2.05,自动,1.6L,5.50,9.20,北京,2016款,小型,1,126马力,汽油,4420,1760,1670,,前置前驱
宝马5系 2014款 520Li 典雅型,华晨宝马,2014-04,6.06,自动,2.0T,24.80,47.30,北京,2014款,中大型,0,184马力,汽油,5055,1860,1491,,前置后驱
雷诺 科雷傲 2014款 改款 2.0L 两驱时尚版(进口),雷诺(进口),2014-04,5.36,自动,2.0L,11.00,24.20,北京,2014款,紧凑型,1,140马力,汽油,4522,1855,1704,,前置前驱
雪佛兰 创酷 2014款 1.4T 自动两驱豪华型,上汽通用雪佛兰,2015-03,5.99,自动,1.4T,7.50,14.50,北京,2014款,小型,1,140马力,汽油,4248,1776,1674,,前置前驱
现代 朗动 2015款 1.6L 自动领先型,北京现代,2015-07,3.92,自动,1.6L,7.00,13.90,北京,2015款,紧凑型,0,128马力,汽油,4570,1775,1445,,前置前驱
福特 福克斯 2012款 三厢 1.6L 手动舒适型,长安福特,2013-10,8.37,手动,1.6L,5.00,13.00,北京,2012款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
标致307 2010款 三厢 1.6L 自动舒适版,东风标致,2012-06,8.52,自动,1.6L,3.50,11.50,北京,2010款,紧凑型,0,106马力,汽油,4481,1746,1526,,前置前驱
起亚K3 2013款 1.6L 自动GL,东风悦达起亚,,6.54,自动,1.6L,5.00,12.20,北京,2013款,紧凑型,0,128马力,汽油,4600,1780,1445,,前置前驱
北汽绅宝 绅宝D50 2015款 1.5L 手动舒适超值导航版,北京汽车,2015-09,3.19,手动,1.5L,3.80,8.90,北京,2015款,紧凑型,0,113马力,汽油,4582,1794,1486,,前置前驱
铃木 雨燕 2016款 1.5L 自动时尚型酷玩版,长安铃木,2018-04,0.15,自动,1.5L,7.00,8.60,北京,2016款,小型,0,103马力,汽油,3765,1690,1510,,前置前驱
福特 蒙迪欧-致胜 2011款 2.0L GTDi200豪华型,长安福特,2012-10,8.59,自动,2.0T,7.50,23.60,北京,2011款,中型,0,203马力,汽油,4854,1886,1495,,前置前驱
雪佛兰 乐风RV 2016款 1.5L 自动畅行版,上汽通用雪佛兰,2017-04,0.86,自动,1.5L,5.50,9.00,北京,2016款,小型,0,113马力,汽油,4205,1722,1525,,前置前驱
MG3 2013款 1.5L AMT精英版,上汽集团,2014-02,2.84,自动,1.5L,3.50,9.70,北京,2013款,小型,0,109马力,汽油,3999,1728,1517,,前置前驱
宝马3系 2014款 320Li 时尚型,华晨宝马,2014-10,6.04,自动,2.0T,17.00,38.90,北京,2014款,中型,0,184马力,汽油,4734,1811,1453,,前置后驱
别克GL8 2014款 2.4L 经典版,上汽通用别克,2015-02,10.32,自动,2.4L,10.00,22.70,北京,2014款,MPV,0,167马力,汽油,5213,1847,1750,,前置前驱
别克 英朗 2016款 15N 自动精英型,上汽通用别克,2017-04,2.89,自动,1.5L,8.00,13.80,北京,2016款,紧凑型,0,114马力,汽油,4587,1798,1463,,前置前驱
大众 速腾 2015款 230TSI 自动豪华型,一汽-大众,2015-09,15.41,自动,1.4T,10.00,18.50,北京,2015款,紧凑型,0,131马力,汽油,4655,1780,1453,,前置前驱
福特 翼搏 2013款 1.5L 自动尊贵型,长安福特,2014-08,14.18,自动,1.5L,5.50,13.90,北京,2013款,小型,1,110马力,汽油,4280,1785,1658,,前置前驱
标致408 2011款 2.0L 手动舒适版,东风标致,2012-04,3.54,手动,2.0L,4.50,14.10,北京,2011款,紧凑型,0,147马力,汽油,4680,1815,1525,,前置前驱
现代 朗动 2015款 1.6L 自动尊贵型,北京现代,2015-04,11.16,自动,1.6L,6.80,14.60,北京,2015款,紧凑型,0,128马力,汽油,4570,1775,1445,,前置前驱
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,长安福特,2016-08,2.25,自动,1.5T,12.80,20.60,北京,2013款,中型,0,181马力,汽油,4860,1854,1480,,前置前驱
三菱 翼神 2012款 致尚版 1.8L CVT豪华型,东南汽车,2013-04,10.28,自动,1.8L,6.50,15.60,北京,2012款,紧凑型,0,136马力,汽油,4570,1760,1490,,前置前驱
三菱 劲炫ASX 2013款 2.0L CVT四驱旗舰版,广汽三菱,2013-07,4.3,自动,2.0L,8.00,19.50,北京,2013款,紧凑型,1,167马力,汽油,4295,1770,1625,,前置四驱
丰田 卡罗拉 2012款 炫装版 1.6L 手动GL,一汽丰田,2012-07,8.43,手动,1.6L,5.20,14.40,北京,2012款,紧凑型,0,122马力,汽油,4545,1760,1490,,前置前驱
马自达6 2011款 2.0L 自动时尚型,一汽马自达,2011-08,5.78,自动,2.0L,5.60,19.50,北京,2011款,中型,0,146马力,汽油,4670,1780,1435,,前置前驱
奥迪A6L 2012款 TFSI 标准型,一汽-大众奥迪,2013-11,9.27,自动,2.0T,21.30,44.50,北京,2012款,中大型,0,180马力,汽油,5015,1874,1455,,前置前驱
宝马5系 2013款 525Li 领先型,华晨宝马,2013-05,2.91,自动,2.0T,25.00,49.90,北京,2013款,中大型,0,218马力,汽油,5039,1860,1492,,前置后驱
现代 朗动 2015款 1.6L 自动尊贵型,北京现代,2016-01,5.15,自动,1.6L,7.10,14.60,北京,2015款,紧凑型,0,128马力,汽油,4570,1775,1445,,前置前驱
宝马3系 2010款 320i豪华型(进口),宝马(进口),2011-04,7.61,自动,2.0L,9.00,40.70,北京,2010款,中型,0,156马力,汽油,4531,1817,1421,,前置后驱
奥迪Q5 2015款 40 TFSI 技术型,一汽-大众奥迪,2015-04,5.7,自动,2.0T,24.80,46.80,北京,2015款,中型,1,224马力,汽油,4629,1898,1655,,前置四驱
宝骏310 2016款 1.2L 手动舒适型,上汽通用五菱,2017-12,0.64,手动,1.2L,3.00,4.30,北京,2016款,小型,0,82马力,汽油,4032,1680,1450,,前置前驱
马自达 阿特兹 2015款 2.5L 蓝天运动版,一汽马自达,2016-01,4.37,自动,2.5L,14.00,21.70,北京,2015款,中型,0,192马力,汽油,4870,1840,1450,,前置前驱
大众 速腾 2012款 1.4TSI 自动时尚型,一汽-大众,2013-07,4.85,自动,1.4T,7.00,16.90,北京,2012款,紧凑型,0,131马力,汽油,4644,1778,1482,,前置前驱
奥迪A4L 2018款 30周年年型 40 TFSI 进取型,一汽-大众奥迪,2018-11,0.23,自动,2.0T,25.00,33.30,北京,2018款,中型,0,190马力,汽油,4818,1843,1432,,前置前驱
大众 捷达 2010款 1.6L 伙伴,一汽-大众,2012-09,5.22,手动,1.6L,3.20,8.20,北京,2010款,紧凑型,0,95马力,汽油,4415,1674,1415,,前置前驱
大众CC 2012款 1.8TSI 精英型,一汽-大众,2013-04,8.2,自动,1.8T,11.00,28.10,北京,2012款,中型,0,160马力,汽油,4799,1855,1417,,前置前驱
奔腾X80 2016款 2.0L 手动舒适型,一汽奔腾,2016-11,4.55,手动,2.0L,7.00,13.40,北京,2016款,紧凑型,1,147马力,汽油,4586,1820,1695,,前置前驱
福特 福克斯 2015款 两厢 1.6L 手动风尚型,长安福特,2014-02,4.34,手动,1.6L,5.00,13.70,北京,2015款,紧凑型,0,125马力,汽油,4368,1823,1483,,前置前驱
日产 轩逸 2016款 经典 1.6XE 自动舒适版,东风日产,2016-07,3.34,自动,1.6L,7.00,11.90,北京,2016款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
大众POLO 2011款 1.6L 自动致酷版,上汽大众,2011-10,6.88,自动,1.6L,6.00,13.40,北京,2011款,小型,0,105马力,汽油,3970,1682,1462,,前置前驱
大众 迈腾 2012款 改款 1.8TSI 领先型,一汽-大众,2012-07,8.17,自动,1.8T,11.50,23.90,北京,2012款,中型,0,160马力,汽油,4865,1820,1475,,前置前驱
雪佛兰 科帕奇 2014款 2.4L 四驱旗舰版 7座,上汽通用雪佛兰,2014-10,6.79,自动,2.4L,10.00,22.80,北京,2014款,中型,1,167马力,汽油,4673,1868,1756,,前置四驱
标致308 2012款 1.6L 自动风尚型,东风标致,2012-08,8.92,自动,1.6L,5.00,13.20,北京,2012款,紧凑型,0,106马力,汽油,4558,1805,1505,,前置前驱
江淮 瑞风S2 2015款 1.5L 手动豪华智能型,江淮汽车,2016-09,1.46,手动,1.5L,4.27,7.40,北京,2015款,小型,1,113马力,汽油,4135,1750,1568,,前置前驱
福特 蒙迪欧-致胜 2011款 2.0L GTDi200时尚型,长安福特,2013-02,6.89,自动,2.0T,7.50,21.70,北京,2011款,中型,0,203马力,汽油,4854,1886,1495,,前置前驱
别克GL8 2014款 2.4L 经典版,上汽通用别克,2015-06,12.22,自动,2.4L,11.80,22.70,北京,2014款,MPV,0,167马力,汽油,5213,1847,1750,,前置前驱
大众 捷达 2013款 1.6L 手动舒适型,一汽-大众,2013-06,9.71,手动,1.6L,4.50,10.70,北京,2013款,紧凑型,0,110马力,汽油,4487,1706,1470,,前置前驱
起亚K2 2015款 三厢 1.4L MT GLS,东风悦达起亚,2015-05,2.85,手动,1.4L,4.50,8.50,北京,2015款,小型,0,107马力,汽油,4378,1700,1460,,前置前驱
标致408 2013款 2.0L 自动舒适版,东风标致,2014-03,11.23,自动,2.0L,5.50,15.60,北京,2013款,紧凑型,0,147马力,汽油,4688,1815,1525,,前置前驱
大众 桑塔纳 2015款 1.6L 自动舒适版,上汽大众,2014-08,6.7,自动,1.6L,6.00,12.40,北京,2015款,紧凑型,0,110马力,汽油,4473,1706,1469,,前置前驱
北汽绅宝 绅宝X55 2016款 1.5T CVT精英版,北京汽车,2017-01,3.82,自动,1.5T,6.00,11.80,北京,2016款,紧凑型,1,150马力,汽油,4405,1809,1685,,前置前驱
大众 朗逸 2011款 1.6L 自动品雅版,上汽大众,2010-11,11.76,自动,1.6L,4.50,14.60,北京,2011款,紧凑型,0,105马力,汽油,4608,1743,1465,,前置前驱
大众POLO 2011款 劲取 1.6L 手动实酷版,上汽大众,2011-12,8.33,手动,1.6L,3.60,10.90,北京,2011款,小型,0,105马力,汽油,4176,1650,1465,,前置前驱
宝马5系 2014款 525Li 领先型,华晨宝马,2016-01,10.11,自动,2.0T,29.00,50.60,北京,2014款,中大型,0,218马力,汽油,5055,1860,1491,,前置后驱
奥迪A6L 2014款 TFSI 标准型,一汽-大众奥迪,2015-07,6.52,自动,2.0T,25.00,44.50,北京,2014款,中大型,0,180马力,汽油,5015,1874,1455,,前置前驱
大众 帕萨特 2011款 1.8TSI DSG御尊版,上汽大众,2012-09,8.37,自动,1.8T,10.40,26.00,北京,2011款,中型,0,160马力,汽油,4870,1834,1472,,前置前驱
福特 翼虎 2013款 2.0L GTDi 四驱运动型,长安福特,2014-09,4.91,自动,2.0T,11.87,28.50,北京,2013款,紧凑型,1,242马力,汽油,4524,1838,1695,,前置四驱
大众 速腾 2012款 1.4TSI 自动豪华型,一汽-大众,2012-06,13.24,自动,1.4T,7.00,18.20,北京,2012款,紧凑型,0,131马力,汽油,4644,1778,1482,,前置前驱
大众 宝来 2014款 1.6L 手动舒适型,一汽-大众,2015-06,10.24,手动,1.6L,6.17,12.60,北京,2014款,紧凑型,0,105马力,汽油,4523,1775,1467,,前置前驱
福特 福克斯 2012款 两厢 1.6L 自动风尚型,长安福特,2014-01,8.12,自动,1.6L,6.15,15.60,北京,2012款,紧凑型,0,125马力,汽油,4368,1823,1483,,前置前驱
丰田 花冠 2013款 1.6L 自动卓越版,一汽丰田,2014-01,3.7,自动,1.6L,6.30,11.80,北京,2013款,紧凑型,0,120马力,汽油,4555,1705,1490,,前置前驱
雪铁龙 爱丽舍 2014款 1.6L 手动时尚型CNG,东风雪铁龙,2015-03,6.67,手动,1.6L,4.10,10.30,北京,2014款,紧凑型,0,117马力,汽油,4427,1748,1476,,前置前驱
别克 昂科威 2016款 28T 四驱豪华型,上汽通用别克,2016-04,3.38,自动,2.0T,17.50,32.60,北京,2016款,中型,1,260马力,汽油,4667,1839,1694,,前置四驱
大众 高尔夫 2014款 1.4TSI 自动豪华型,一汽-大众,2014-08,8.25,自动,1.4T,9.00,18.00,北京,2014款,紧凑型,0,131马力,汽油,4255,1799,1452,,前置前驱
丰田 花冠 2010款 1.6L 自动豪华版,一汽丰田,2011-09,5.25,自动,1.6L,4.70,12.50,北京,2010款,紧凑型,0,120马力,汽油,4530,1705,1490,,前置前驱
大众CC 2013款 1.8TSI 豪华型,一汽-大众,2013-09,7.54,自动,1.8T,15.00,29.20,北京,2013款,中型,0,160马力,汽油,4812,1855,1417,,前置前驱
路虎 发现神行 2016款 2.0T HSE,奇瑞捷豹路虎,2017-04,3.09,自动,2.0T,27.00,50.80,北京,2016款,中型,1,241马力,汽油,4599,1894,1724,,前置四驱
日产 骊威 2013款 1.6XL CVT豪华版,东风日产,2013-09,11.6,自动,1.6L,4.60,11.50,北京,2013款,小型,0,124马力,汽油,4249,1699,1577,,前置前驱
启辰R50 2015款 1.6L 手动时尚版,东风启辰,2017-11,0.57,手动,1.6L,4.60,7.60,北京,2015款,紧凑型,0,117马力,汽油,4280,1695,1535,,前置前驱
大众 捷达 2013款 1.6L 手动舒适型,一汽-大众,2013-11,15.01,手动,1.6L,3.60,10.70,北京,2013款,紧凑型,0,110马力,汽油,4487,1706,1470,,前置前驱
路虎 揽胜极光 2014款 2.0T 5门耀享版(进口),路虎(进口),2014-11,7.87,自动,2.0T,23.00,62.70,北京,2014款,中型,1,241马力,汽油,4355,1900,1635,,前置四驱
斯柯达 明锐 2015款 1.6L 手动逸杰版,上汽斯柯达,2015-09,5.62,手动,1.6L,6.00,14.00,北京,2015款,紧凑型,0,110马力,汽油,4659,1814,1460,,前置前驱
别克GL8 2011款 2.4L CT舒适版,上汽通用别克,2011-08,15.07,自动,2.4L,6.80,24.70,北京,2011款,MPV,0,167马力,汽油,5213,1847,1750,,前置前驱
马自达CX-7 2014款 2.5L 2WD 尊贵版,一汽马自达,2016-08,3.06,自动,2.5L,13.40,26.50,北京,2014款,中型,1,163马力,汽油,4705,1872,1645,,前置前驱
雪铁龙 世嘉 2013款 三厢 1.6L 自动品尚型,东风雪铁龙,2013-07,10.44,自动,1.6L,4.75,12.80,北京,2013款,紧凑型,0,117马力,汽油,4588,1773,1486,,前置前驱
大众 帕萨特 2014款 1.8TSI DSG尊荣版,上汽大众,2014-08,6.71,自动,1.8T,11.90,23.80,北京,2014款,中型,0,160马力,汽油,4870,1834,1472,,前置前驱
大众 朗逸 2014款 1.4TSI DSG 30周年纪念版,上汽大众,2015-01,8.14,自动,1.4T,9.00,17.00,北京,2014款,紧凑型,0,131马力,汽油,4605,1765,1460,,前置前驱
大众 速腾 2014款 改款 1.4TSI 手动豪华型,一汽-大众,2015-01,6.31,手动,1.4T,8.00,16.70,北京,2014款,紧凑型,0,131马力,汽油,4644,1778,1482,,前置前驱
福特 蒙迪欧-致胜 2011款 2.0L GTDi200豪华型,长安福特,2012-11,11.82,自动,2.0T,7.38,23.60,北京,2011款,中型,0,203马力,汽油,4854,1886,1495,,前置前驱
大众 宝来 2016款 1.6L 自动舒适型,一汽-大众,2016-09,0.77,自动,1.6L,9.00,14.30,北京,2016款,紧凑型,0,110马力,汽油,4562,1793,1468,,前置前驱
本田CR-V 2010款 2.0L 自动四驱经典版,东风本田,2011-11,9.38,自动,2.0L,10.42,23.60,北京,2010款,紧凑型,1,150马力,汽油,4575,1820,1680,,前置四驱
别克GL8 2011款 2.4L LT行政版,上汽通用别克,2014-06,7.41,自动,2.4L,11.39,26.90,北京,2011款,MPV,0,167马力,汽油,5213,1847,1750,,前置前驱
比亚迪S7 2015款 2.0T 自动旗舰型,比亚迪,2015-11,4.88,自动,2.0T,7.30,15.20,北京,2015款,中型,1,205马力,汽油,4835,1855,1720,,前置前驱
哈弗H2 2014款 1.5T 手动两驱尊贵版,长城汽车,2015-01,2.91,手动,1.5T,6.20,12.20,北京,2014款,小型,1,150马力,汽油,4335,1814,1695,,前置前驱
日产 骐达 2016款 1.6L CVT智尊版,东风日产,2016-07,5.78,自动,1.6L,9.80,14.60,北京,2016款,紧凑型,0,126马力,汽油,4393,1766,1524,,前置前驱
大众 宝来 2012款 1.6L 手动时尚型,一汽-大众,2012-04,9.67,手动,1.6L,4.40,11.70,北京,2012款,紧凑型,0,105马力,汽油,4540,1775,1467,,前置前驱
大众 宝来 2011款 1.6L 手动舒适型,一汽-大众,2011-08,8.05,手动,1.6L,4.20,12.90,北京,2011款,紧凑型,0,105马力,汽油,4540,1775,1467,,前置前驱
吉利 博越 2016款 1.8TD 自动智尊型,吉利汽车,2016-11,3.07,自动,1.8T,10.50,16.20,北京,2016款,紧凑型,1,184马力,汽油,4519,1831,1694,,前置前驱
雪佛兰 科帕奇 2014款 2.4L 四驱旗舰版 7座,上汽通用雪佛兰,2014-09,13.62,自动,2.4L,9.10,22.80,北京,2014款,中型,1,167马力,汽油,4673,1868,1756,,前置四驱
丰田86 2013款 2.0L 自动豪华型(进口),丰田(进口),2013-08,1.59,自动,2.0L,20.00,30.30,北京,2013款,跑,0,200马力,汽油,4240,1775,1285,,前置后驱
本田CR-V 2012款 2.4L 四驱豪华版,东风本田,2012-04,12.46,自动,2.4L,11.20,26.00,北京,2012款,紧凑型,1,190马力,汽油,4550,1820,1685,,前置四驱
MG6 2013款 掀背 1.8L 手动驾值版,上汽集团,2013-10,5.89,手动,1.8L,4.75,13.80,北京,2013款,紧凑型,0,133马力,汽油,4653,1827,1478,,前置前驱
标致408 2011款 2.0L 手动豪华版,东风标致,2012-06,9.39,手动,2.0L,3.90,15.60,北京,2011款,紧凑型,0,147马力,汽油,4680,1815,1525,,前置前驱
大众 宝来 2012款 1.6L 手动舒适型,一汽-大众,2011-11,3.96,手动,1.6L,4.30,12.90,北京,2012款,紧凑型,0,105马力,汽油,4540,1775,1467,,前置前驱
标致2008 2014款 1.6L 自动时尚版,东风标致,2016-01,11.44,自动,1.6L,6.00,13.20,北京,2014款,小型,1,117马力,汽油,4180,1745,1580,,前置前驱
别克GL8 2011款 3.0L XT豪华商务旗舰版,上汽通用别克,2011-07,11.8,自动,3.0L,13.50,42.10,北京,2011款,MPV,0,258马力,汽油,5256,1878,1800,,前置前驱
现代 途胜 2015款 1.6T 双离合两驱智能型,北京现代,2016-10,5.54,自动,1.6T,11.50,19.50,北京,2015款,紧凑型,1,177马力,汽油,4475,1850,1660,,前置前驱
路虎 发现神行 2016款 2.0T HSE,奇瑞捷豹路虎,2016-10,3.51,自动,2.0T,27.50,50.80,北京,2016款,中型,1,241马力,汽油,4599,1894,1724,,前置四驱
日产 天籁 2015款 2.0L XE-Sporty欧冠运动版,东风日产,2016-01,5.87,自动,2.0L,13.60,19.80,北京,2015款,中型,0,141马力,汽油,4892,1830,1490,,前置前驱
雪佛兰 科鲁兹 2012款 1.6L SL天地版 MT,上汽通用雪佛兰,2012-10,6.95,手动,1.6L,4.00,12.40,北京,2012款,紧凑型,0,117马力,汽油,4598,1797,1477,,前置前驱
福特 福睿斯 2015款 1.5L 自动舒适型,长安福特,2015-11,2.58,自动,1.5L,6.50,11.70,北京,2015款,紧凑型,0,113马力,汽油,4587,1825,1490,,前置前驱
大众 途观 2013款 1.8TSI 自动两驱豪华型,上汽大众,2014-09,8.17,自动,1.8T,13.00,28.20,北京,2013款,紧凑型,1,160马力,汽油,4506,1809,1685,,前置前驱
别克 君威 2010款 1.6T 精英运动版,上汽通用别克,2011-11,9.38,手动,1.6T,5.80,22.50,北京,2010款,中型,0,179马力,汽油,4830,1856,1484,,前置前驱
起亚 福瑞迪 2014款 1.6L MT GL,东风悦达起亚,2014-01,5.42,手动,1.6L,4.30,10.70,北京,2014款,紧凑型,0,123马力,汽油,4560,1775,1460,,前置前驱
大众 途观 2012款 1.8TSI 自动两驱菁英版,上汽大众,2012-07,5.04,自动,1.8T,8.80,27.70,北京,2012款,紧凑型,1,160马力,汽油,4525,1809,1685,,前置前驱
雪佛兰 迈锐宝 2014款 2.4L 自动豪华版,上汽通用雪佛兰,2014-11,6.05,自动,2.4L,8.90,22.20,北京,2014款,中型,0,186马力,汽油,4869,1854,1472,,前置前驱
