,Name,Sex,Age,Height,Weight
30645,Romulo Bruni,M,28.0,,
30646,"Robert John ""Rob"" Bruniges",M,19.0,188.0,82.0
30652,"Bruno ""Bruninho"" Mossa de Rezende",M,22.0,190.0,76.0
30655,Niklaus Brnischolz,M,25.0,191.0,79.0
30656,Capel Howard Molyneux Brunker,M,25.0,,
30660,Joel Brunker,M,18.0,171.0,54.0
30661,Gustaf Otto Brunkman,M,23.0,,
30662,Konrad Anton Olsson Brunkman,M,25.0,,
30664,Otto Rikard Brunn,M,26.0,,95.0
30666,Chantal Margarita Brunner,F,25.0,168.0,58.0
30668,Christian Brunner,M,19.0,172.0,67.0
30670,Christine Brunner,F,20.0,172.0,69.0
30671,Damien Brunner,M,27.0,180.0,85.0
30672,Franz Brunner,M,21.0,169.0,57.0
30676,Georg Brunner,M,30.0,,
30677,Godfrey Brunner,M,39.0,167.0,67.0
30679,Helmuth Brunner,M,22.0,182.0,95.0
30680,Karl Bernhard Brunner,M,20.0,173.0,79.0
30684,Magdalena Brunner,F,21.0,164.0,48.0
30686,Markus Brunner,M,24.0,186.0,88.0
30687,Melitta Brunner (-Kreckow),F,21.0,164.0,
30689,Richard Brnner,M,,,
30692,Roland Brunner,M,21.0,173.0,72.0
30700,Roman Brunner,M,25.0,198.0,97.0
30701,Silvia Brunner (-Jrg),F,22.0,168.0,58.0
30706,Therry Brunner,M,26.0,177.0,69.0
30708,"Ursula ""Ursel"" Brunner (-Wirth)",F,19.0,165.0,55.0
30713,Walter Brunner,M,22.0,167.0,66.0
30715,Wilhelm Wulf Peter Brunner,M,26.0,187.0,110.0
30716,Michaela Brunngraber,F,35.0,167.0,56.0
30717,Knut Lennart Herbert Brunnhage,M,32.0,,
30718,Curt Allan Brunnqvist,M,23.0,,
30720,Alfonso Bruno,M,,,
30721,Federico Bruno,M,23.0,185.0,66.0
30722,Francesco Bruno,M,26.0,170.0,65.0
30727,Justine Bruno,F,18.0,174.0,63.0
30729,Luciano Bruno,M,21.0,175.0,67.0
30730,Maria Bruno,F,23.0,160.0,54.0
30731,Nicols Martn Bruno,M,23.0,187.0,85.0
30733,Vincenzo Bruno,M,27.0,165.0,51.0
30734,Thomas Brunold,M,23.0,185.0,80.0
30735,Klas Johan Ivan Ola Brunstrm,M,32.0,193.0,89.0
30736,Maureen Brunt (-Clark),F,23.0,160.0,74.0
30737,Tania Maria Brunton-Tupu,F,26.0,180.0,70.0
30739,"Alfred Heinz ""Fredy"" Brupbacher",M,22.0,,
30740,Plinio Anslme Brusa,M,32.0,170.0,
30741,Giancarlo Brusati,M,26.0,,
30742,Pietro Bruschi,M,24.0,174.0,77.0
30744,Laura Bruschini,F,34.0,173.0,62.0
30745,Massimo Bruschini,M,22.0,157.0,71.0
30746,Matteo Bruscoli,M,19.0,185.0,75.0
30747,Marzio Bruseghin,M,34.0,182.0,70.0
30749,"Ulferd Onke ""Frits"" Bruseker",M,21.0,,
30750,Artur Brusenbauch,M,46.0,,
30751,Javier Bruses Manresa,M,25.0,174.0,78.0
30752,Ellen Maria Brusewitz (Holmstrm-),F,33.0,,
30753,Anne Brusletto (-Heje),F,21.0,168.0,55.0
30755,Olga Aleksandrovna Brusnikina,F,17.0,169.0,55.0
30759,"Ernesto Mario ""Enrico"" Brusoni",M,21.0,,
30761,"Pieter Johannes ""Jan"" Brussaard",M,33.0,,
30768,Jan Hendrik Brussaard,M,36.0,,
30770,Thierry Brusseau,M,28.0,182.0,63.0
30771,Nicols Brussino,M,23.0,200.0,84.0
30772,Arne Brustad,M,24.0,,
30773,Georg Brustad,M,19.0,,
30774,Martin Brustmann,M,20.0,,
30778,Hkon Brusveen,M,28.0,,
30782,Kjelfrid Brusveen (Gutubakken-),F,29.0,,
30784,Marlene Bruten Durst,F,19.0,166.0,60.0
30788,"Calvin Thomas ""C. J."" Bruton, Jr.",M,28.0,188.0,83.0
30790,Niall Bruton,M,24.0,180.0,69.0
30791,"Anton Johann ""Toni"" Brutscher",M,26.0,,
30792,Antonio Brutti,M,27.0,169.0,59.0
30793,Raffaella Brutto,F,22.0,169.0,63.0
30795,Joel Brutus,M,29.0,183.0,133.5
30797,Carsten Henrik Bruun,M,43.0,,
30798,Carsten Bruun,M,25.0,171.0,68.0
30799,Edgar Helge Bruun,M,30.0,,
30802,Klavs Bruun Jrgensen (-Hrlykke),M,34.0,180.0,90.0
30803,Uis Brvelis,M,29.0,173.0,67.0
30804,Jean-Paul Bruwier,M,25.0,186.0,74.0
30805,"Jannes Albert ""Jan"" Bruyn",M,23.0,183.0,75.0
30806,Johan Guillaume Maria Bruyneel,M,31.0,182.0,71.0
30808,Frdric-Albert Gustave Bruynseels,M,31.0,,
30809,Mindaugas Bruas,M,20.0,,
30812,Ladislav Brek,M,,,
30814,Mris Bruiks,M,29.0,187.0,73.0
30815,Ilona Bruzsenyk (-Gresa),F,21.0,165.0,56.0
30819,Mario Bruzzone,M,40.0,,
30820,Nicols Bruzzone,M,30.0,169.0,76.0
30821,"Robert Charles ""Bob"" Bryan",M,26.0,193.0,92.0
30825,Laverne Bryan,F,19.0,171.0,50.0
30830,"Michael Carl ""Mike"" Bryan",M,26.0,191.0,87.0
30834,"Nicholas ""Nick"" Bryan",M,32.0,182.0,78.0
30835,David Gareth Bryan-Jones,M,25.0,182.0,68.0
30836,Aleksey Sergeyevich Bryansky,M,18.0,192.0,82.0
30837,Alan Bryant,M,33.0,182.0,76.0
30839,John Kent Bryant,M,26.0,183.0,95.0
30840,"John Bryant, Jr.",M,25.0,,
30841,Karina Louise Bryant,F,21.0,185.0,109.0
30845,Kelci Marie Bryant,F,19.0,160.0,61.0
30847,Kobe Bean Bryant,M,29.0,198.0,100.0
30849,Percy D. Bryant,M,34.0,,
30850,"George Philip ""Phil"" Bryant",M,26.0,,
30853,Philip Malcolm Bryant,M,18.0,,
30854,Robert Bryant,M,22.0,185.0,85.0
30856,Rosalyn Evette Bryant (-Clark),F,20.0,165.0,57.0
30858,Wallace Bryant,M,40.0,169.0,
30861,Aubrey Bryce,M,19.0,178.0,68.0
30863,Colin John L. Bryce,M,27.0,188.0,
30864,Jeffrey Bryce,M,32.0,160.0,60.0
30865,Antonn Brych,M,,,
30871,Lucjan Antoni Brychczy,M,26.0,167.0,68.0
30872,Kirk Bryde,M,22.0,183.0,79.0
30873,Dana Brdlov,F,16.0,144.0,40.0
30879,Emily Brydon,F,21.0,181.0,90.0
30887,Paul David Brydon,M,20.0,173.0,
30889,Arto Kalervo Bryggare,M,22.0,194.0,88.0
30892,Haakon Piro Bryhn,M,26.0,,
30893,Ole-Kristian Bryhn,M,23.0,189.0,
30897,Matts Stefan Brykt,M,20.0,180.0,70.0
30898,Alexia Marie Bryn (Schien-),F,31.0,,
30899,Yngvar Bryn,M,18.0,,
30902,Vira Volodymyrivna Bryndzei,F,28.0,,
30903,Preben Fjre Brynemo,M,24.0,183.0,71.0
30905,Hans Robert Bryner,M,37.0,162.0,67.0
30909,Kurt Alfred Bryner,M,31.0,,
30911,Markus Bryner,M,29.0,177.0,72.0
30912,Torfi Bryngeirsson,M,21.0,178.0,72.0
30914,Kazimierz Wadysaw Bryniarski,M,21.0,174.0,70.0
30915,Magns Brynjlfsson,M,24.0,,
30917,Reynir Brynjlfsson,M,22.0,174.0,66.0
30919,Sveinn Brynjlfsson,M,22.0,,
30920,Godelieve Brys,F,23.0,159.0,52.0
30925,Joseph Brys,M,21.0,,
30926,Aleksandr Aleksandrovich Bryukhankov,M,21.0,184.0,79.0
30929,Mira Vasilyevna Bryunina,F,24.0,178.0,74.0
30930,Edward Bryzemejster,M,47.0,,
30931,Ilya Nikolayevich Bryzgalov,M,25.0,199.0,90.0
30933,Oleksiy Olehovych Bryzhalov,M,24.0,176.0,74.0
30936,Viktor Arkadiyovych Bryzhin,M,26.0,181.0,79.0
30937,Olha Arkadivna Bryzhina (Vladykina-),F,25.0,171.0,63.0
30941,Yelyzaveta Viktorivna Bryzhina,F,22.0,173.0,63.0
30945,Gerda Elbieta Bryka (-Krajciczek),F,23.0,160.0,55.0
30951,Frantiek Brzk (-Felek),M,21.0,,
30953,Jan Brzk-Felix,M,24.0,,
30956,Jerzy Jzef Brzczek,M,21.0,174.0,72.0
30957,"Magdalena Brzeska (-Peschel, -Sabolocka)",F,18.0,173.0,48.0
30958,Anna Brzeziska,F,21.0,171.0,57.0
30960,Marcin Mariusz Brzeziski,M,24.0,194.0,98.0
30963,Patryk Radosaw Brzeziski,M,23.0,195.0,77.0
30964,Paulina Agata Brzena (-Bentkowska),F,26.0,163.0,56.0
30965,Jan Brzeny,M,25.0,178.0,73.0
30966,Zora Brziakov,F,24.0,186.0,85.0
30967,Maarten Brzoskowski,M,20.0,185.0,79.0
30969,Monika Brzostek,F,27.0,173.0,62.0
30970,Piotr Brzzka,M,22.0,174.0,64.0
30971,Ashley Brzozowicz,F,25.0,176.0,75.0
30973,Dorota Brzozowska,F,15.0,171.0,57.0
30975,Antoni Brzozowski,M,22.0,,
30976,Artur Brzozowski,M,23.0,174.0,67.0
30978,Janusz Pawe Brzozowski,M,25.0,173.0,79.0
30980,Krystian Brzozowski,M,22.0,171.0,74.0
30982,Milan Brz,M,24.0,182.0,75.0
30983,Karen Brdsgaard,F,22.0,178.0,71.0
30985,Bjrn Brnnum,M,22.0,,
30986,Dejan Brovi,M,30.0,,
30987,Bu Sun-Hui,F,21.0,156.0,46.0
30992,Bu Tao,M,25.0,180.0,86.0
30993,Mansoor Bu Osaiba,M,,169.0,61.0
30995,Mohamed Bu Sakher,M,28.0,,
30996,Kjersti stgrd Buaas,F,20.0,161.0,57.0
31000,Matelita Buadromo,F,16.0,171.0,56.0
31002,Elanga Buala,F,20.0,163.0,50.0
31004,Emiliano Buale,M,22.0,,
31005,Keerati Bualong,M,19.0,181.0,82.0
31007,Bedopassa Buassat Djonde,M,23.0,172.0,97.0
31008,Joshua Buatsi,M,23.0,185.0,81.0
31009,Zsolt Bubn,M,30.0,194.0,81.0
31011,Jamil Mohamed Bubashit,M,17.0,,
31013,Viorel Bubu,M,43.0,170.0,70.0
31014,Andreas Hjartbro Bube,M,25.0,178.0,65.0
31016,Ladislav Bubenek,M,28.0,,
31017,Mat Bubenik,M,26.0,197.0,78.0
31018,Adalberts Bubenko,M,26.0,,
31019,"Serhiy Nazarovych ""Sergey"" Bubka",M,24.0,183.0,80.0
31022,Vasyl Nazarovych Bubka,M,35.0,184.0,76.0
31023,Ji Bubla,M,26.0,175.0,89.0
31025,Ilona Bublov,F,24.0,169.0,59.0
31028,Svetlana Yuryevna Bubnenkova (-Stolbova),F,23.0,169.0,60.0
31032,"Augustin ""Gustav"" Bubnk",M,19.0,,
31033,Vclav Bubnk,M,26.0,,
31035,Vlastimil Bubnk,M,20.0,178.0,72.0
31039,Vitaly Ivanovich Bubnovich,M,29.0,169.0,70.0
31047,Vitaliy Stepanovych Bubon,M,21.0,192.0,99.0
31048,Botjan Bu,M,24.0,176.0,62.0
31050,Jure Buar,M,26.0,180.0,74.0
31055,Gustavo Adolfo Bcaro Ortz,M,17.0,,
31063,"James Francis Robert ""Jim"" Buccheri",M,35.0,181.0,85.0
31064,Giancarlo Bucchetti,M,22.0,,
31065,Ivano Bucci,M,21.0,180.0,80.0
31066,Paolo Bucci,M,20.0,165.0,65.0
31090,Stefania Bucci,F,16.0,160.0,46.0
31096,Roberto Buccione,M,24.0,178.0,70.0
31097,Addy Elizabeth Bucek,F,31.0,174.0,62.0
31099,Adrian Bucenschi,M,25.0,199.0,97.0
31100,Eliza-Iulia Buceschi,F,23.0,178.0,70.0
31101,Juan Luis Bucetta Prez,M,21.0,,
31102,Nahum David Norbert Buch,M,19.0,,
31103,"Petronella ""Nel"" Bch (-de Vos)",F,20.0,,
31105,Petr Buchek,M,28.0,177.0,74.0
31107,Vclav Buchek,M,,,
31108,Piotr Buchalski,M,23.0,191.0,85.0
31109,Murray Buchan,M,22.0,163.0,64.0
31110,William Carl Buchan,M,27.0,195.0,89.0
31111,"William Earl Buchan, Sr.",M,49.0,190.0,95.0
31112,Caroline Buchanan,F,21.0,165.0,68.0
31114,Ella Buchanan,F,65.0,,
31115,Ferdinand Lindley Augustus Buchanan,M,32.0,,
31118,Glenn Robert Buchanan,M,21.0,180.0,77.0
31120,"James ""Jim"" Buchanan",M,20.0,181.0,72.0
31121,John Buchanan,M,24.0,164.0,64.0
31123,Kadeisha Buchanan,F,20.0,170.0,65.0
31124,Rushlee Buchanan,F,28.0,170.0,63.0
31125,Susan M. Buchanan (-Pierce),F,20.0,167.0,55.0
31131,Sharon Lee Buchanan-Patmore,F,21.0,168.0,58.0
31134,Oldich Buchar,M,,,
31136,"Georges Eugne William ""Go"" Buchard",M,30.0,170.0,
31143,Gustave Jean Armand Buchard,M,30.0,,
31145,Kerri Ann Buchberger,F,26.0,182.0,70.0
31146,Vinzenz Buchberger,M,28.0,,
31148,Alois Bchel,M,19.0,172.0,78.0
31150,Armin Bchel,M,27.0,177.0,69.0
31151,Eugen Bchel,M,19.0,,
31152,Gebhard Bchel,M,27.0,,
31153,Magnus Bchel,M,24.0,184.0,78.0
31155,Marco Bchel,M,20.0,186.0,92.0
31170,Markus Bchel,M,23.0,180.0,75.0
31174,Paul Bchel,M,23.0,180.0,85.0
31175,Robert Bchel,M,19.0,,
31179,Selina Christina Bchel,F,25.0,167.0,57.0
31180,Aleksandr Buchenkov,M,16.0,182.0,72.0
31181,Andr Bucher,M,19.0,186.0,78.0
31185,Constant Bucher,M,20.0,,
31188,Otto Bucher,M,,,
31189,Peter Bucher,M,25.0,178.0,75.0
31190,Reto Bucher,M,21.0,180.0,74.0
31191,Richard Bucher,M,32.0,185.0,84.0
31192,Silvana Bucher,F,26.0,164.0,55.0
31193,Urs-Ulrich Bucher,M,33.0,188.0,98.0
31195,Walter Bucher,M,22.0,,
31196,Buchert,M,,,
31197,Hermann Buchfelder,M,22.0,,
31198,Rudolf Buchfelder,M,28.0,,
31199,Walter Buchgraber,M,21.0,168.0,68.0
31200,Michael Buchheim,M,22.0,176.0,74.0
31201,Ralf Buchheim,M,28.0,183.0,72.0
31203,Grard Buchheit,M,23.0,182.0,68.0
31204,Michael Anton Buchheit,M,28.0,182.0,80.0
31205,Hans-Ulrich Buchholz,M,27.0,191.0,89.0
31206,Hans Bchi,M,23.0,180.0,73.0
31208,Michael Buchleitner,M,22.0,190.0,72.0
31211,"Marcos ""Marc"" Bchler",M,,,
31213,Nicole Bchler,F,24.0,162.0,54.0
31216,Matthijs Bchli,M,23.0,188.0,90.0
31218,Fritz Buchloh,M,26.0,,
31219,"Nicolaas ""Klaas"" Buchly",M,38.0,,
31220,Emanuel Buchmann,M,23.0,181.0,61.0
31221,"Joachim ""Jochen"" Bchner",M,23.0,176.0,74.0
31224,Josef Buchner,M,23.0,180.0,68.0
31225,"Annemarie ""Mirl"" Buchner (Fischer-)",F,27.0,,
31231,Ralf Bchner,M,21.0,163.0,56.0
31247,Claude Buchon,M,27.0,179.0,73.0
31248,Karel Buchta,M,26.0,,
31249,Lubomr Buchta,M,24.0,194.0,87.0
31259,Svatopluk Buchta,M,22.0,186.0,74.0
31261,Volkhart Buchter,M,24.0,188.0,87.0
31262,Christian Bchting,M,23.0,179.0,71.0
31263,Charles von Buchwald,M,25.0,,
31266,Guido Ulrich Buchwald,M,23.0,188.0,88.0
31267,Edgar Buchwalder,M,20.0,,
31269,Antoniu Buci,M,18.0,161.0,62.0
31270,Piotr Buciarski,M,28.0,183.0,80.0
31271,Wojciech Jan Buciarski,M,22.0,180.0,72.0
31273,Marano Bucio Ramrez,M,29.0,168.0,72.0
31277,Craig Werner Buck,M,25.0,203.0,93.0
31279,Donald Eaton Buck,M,31.0,,
31280,Gilles Buck,M,33.0,175.0,77.0
31281,"Lanphear ""Lanny"" Buck",M,34.0,,
31282,Lon Oscar Buck,M,32.0,,
31285,Margaret Elison Buck,F,23.0,168.0,59.0
31287,"Terence William ""Terry"" Buck",M,21.0,,
31288,"Anthony Jude Joseph ""Tony"" Buck",M,27.0,180.0,97.0
31289,Deane Buckboro,M,18.0,181.0,71.0
31291,Claude Percival Buckenham,M,24.0,,
31292,"Nicholas Jean ""Nick"" Buckfield",M,23.0,185.0,77.5
31294,Charlie Buckingham,M,27.0,188.0,82.0
31295,"Gregory Fenton ""Greg"" Buckingham",M,23.0,191.0,84.0
31297,Mark A. H. Buckingham,M,23.0,187.0,89.0
31298,Michelle Therse Buckingham,F,23.0,157.0,57.0
31301,"Raymond Neville ""Ray"" Buckingham",M,,,
31302,Brodie Buckland,M,28.0,196.0,98.0
31303,George Frederick Buckland,M,25.0,,
31304,"Nicholas Frederick ""Nick"" Buckland",M,20.0,182.0,76.0
31307,Peter Chenning Buckland,M,23.0,182.0,82.0
31308,Stphane Buckland,M,23.0,172.0,70.0
31313,John Buckland-Wright,M,50.0,,
31314,Bridget Buckley,F,25.0,178.0,75.0
31315,Delron Sebastian Buckley,M,22.0,170.0,80.0
31316,Frank J. Buckley,M,,,
31317,George John Buckley,M,24.0,,
31318,Markino Buckley,M,22.0,191.0,79.0
31319,Mathew Buckley,M,27.0,186.0,86.0
31320,Hannah Buckling,F,24.0,177.0,75.0
31321,Zoe Buckman,F,23.0,168.0,50.0
31323,Walter Selby Buckmaster,M,27.0,,
31325,Henry Cresswell Bucknall,M,22.0,,73.0
31326,Jack Richard Buckner,M,26.0,173.0,59.0
31328,William Quinn Buckner,M,21.0,190.0,92.0
31329,Shea Martin Buckner,M,25.0,196.0,105.0
31330,"Thomas Christopher ""Tom"" Buckner",M,29.0,182.0,67.0
31331,Richard Bucknor,M,21.0,186.0,81.0
31333,Mario Buckup,M,24.0,180.0,69.0
31334,Jean Paul Maurice Bucquet,M,40.0,,
31335,Ion Bucsa,M,29.0,169.0,65.0
31338,Anastasia Winchester Bucsis,F,20.0,178.0,67.0
31340,Adrian Bucur,M,23.0,170.0,65.0
31347,Florica Bucur (-Szilagh),F,21.0,175.0,76.0
31348,Romulus Bucuroiu,M,24.0,164.0,57.0
31356,Attila Buda,M,24.0,180.0,90.0
31357,Robert Buda,M,22.0,183.0,75.0
31358,Rosane Sibele Budag Ewald,F,42.0,174.0,66.0
31360,Iosif Budahazi,M,25.0,178.0,75.0
31362,Lszl II Budai (Bednarik),M,23.0,,
31363,Pl Budai,M,27.0,,
31364,Piroska Budai,F,25.0,180.0,68.0
31365,Peter Budaj,M,23.0,185.0,91.0
31367,Sergey Nikolayevich Budalov,M,26.0,186.0,79.0
31368,Viktor Viktorovich Budantsev,M,27.0,189.0,85.0
31371,Oldich Burek,M,20.0,,
31372,Attila Buday,M,22.0,180.0,78.0
31376,Ferenc Buday,M,25.0,191.0,86.0
31377,Tams Buday,M,24.0,190.0,85.0
31380,"Tamas Buday, Jr.",M,20.0,175.0,72.0
31384,Boris Dugdanovich Budayev,M,39.0,170.0,73.0
31385,Zuzana Budayov (-Hudkov),F,27.0,173.0,67.0
31386,Siri Arun Budcharern,F,14.0,166.0,63.0
31387,"Harold Boyce Budd, Jr.",M,25.0,191.0,93.0
31388,"Francis Joseph ""Frank"" Budd",M,21.0,178.0,76.0
31390,"John Ernest Cloud ""Jack"" Budd",M,25.0,,
31392,Zola Budd-Pieterse,F,18.0,164.0,48.0
31394,"Donald Smith ""Don"" Buddo",M,21.0,,
31397,Ralph Neil Budelman,M,30.0,,
31398,Johannes Erwin Buder,M,26.0,,
31400,Karin Buder,F,27.0,172.0,65.0
31401,Manfred Buder,M,31.0,172.0,79.0
31402,Oliver-Sven Buder,M,30.0,200.0,130.0
31404,Karen Annette Budge (-Eaton),F,22.0,173.0,61.0
31406,Richard Gordon McBride Budgett,M,25.0,200.0,100.0
31407,Sigit Budiarto,M,28.0,173.0,64.0
31408,Ernst Budig,M,20.0,,
31409,Alexander Alan Budikusuma Wiratama,M,24.0,178.0,71.0
31411,Eduard Budil,M,36.0,180.0,80.0
31412,Nataliya Nikolayevna Budilo,F,16.0,162.0,38.0
31413,Hugo Budinger,M,25.0,180.0,76.0
31416,Alexandru Buditeanu,M,28.0,,
31418,Yelena Mikhaylovna Budnik,F,24.0,173.0,63.0
31419,Aleksandr Fyodorovich Budnikov,M,24.0,173.0,78.0
31420,Boris Fyodorovich Budnikov,M,30.0,172.0,74.0
31423,Edward Budny,M,26.0,175.0,68.0
31426,Weronika Krystyna Budny (Stempak-),F,22.0,163.0,53.0
31433,Aleksei Budlin,M,24.0,177.0,81.0
31435,Michael Nicholas Budrock,M,22.0,,
31436,Laureniu Budur,M,28.0,,
31438,Ionel Buduan,M,25.0,172.0,67.0
31439,Gavriil Budyonny,M,,,
31441,Serhiy Volodymyrovych Budza,M,23.0,180.0,75.0
31444,Henryk Budzicz,M,23.0,186.0,82.0
31445,Henryk Budziski,M,27.0,168.0,68.0
31446,Ruth Budzisch-Schleiermacher,F,18.0,163.0,59.0
31451,"Romuald Juliusz Maria ""Roman"" Budzyski",M,18.0,177.0,67.0
31452,Tiril Merete Hartvedt Bue,F,23.0,180.0,
31453,Rachel Marie Buehler (-Van Hollebeke),F,22.0,165.0,65.0
31455,"James Johann ""Jim"" Buehning",M,27.0,198.0,95.0
31457,"Peter Paul Gerhard Buehning, Jr.",M,22.0,194.0,90.0
31458,"Richard Carl ""Dick"" Buek",M,22.0,177.0,66.0
31459,Lucian Beler,M,25.0,,
31460,Josef Buemberger,M,31.0,,
31461,Jorge M. Buenahora,M,22.0,178.0,83.0
31462,Eduardo Buenavista,M,20.0,152.0,62.0
31464,Juan Luis Bueno Despaigne,M,22.0,198.0,96.0
31466,Juan Bueno Castellanos,M,26.0,170.0,68.0
31469,Marco Antonio Bueno Ontiveros,M,22.0,182.0,64.0
31470,David Abraham Bueno de Mesquita,M,39.0,,
31472,"John Joseph ""Joe"" Buerger",M,33.0,,
31473,"Richard Thomas ""Dick"" Buerkle",M,28.0,170.0,59.0
31474,Sauro Bufalini,M,23.0,197.0,95.0
31476,Valeria Bufanu-tefnescu,F,22.0,170.0,60.0
31480,George Johan Marcel Buff,M,33.0,,
31481,Oliver Buff,M,19.0,176.0,68.0
31482,Andr Buffard,M,22.0,,
31483,Marcel-Andr Buffet,M,42.0,181.0,75.0
31484,Romain Buffet,M,27.0,192.0,90.0
31485,"Valerie Ivy ""Val"" Buffham-Norris",F,21.0,152.0,48.0
31496,Pierre Andr Buffire,M,25.0,185.0,85.0
31498,Maurice Buffire,M,22.0,178.0,
31499,"Kenneth Frederick ""Ken"" Buffin",M,24.0,163.0,64.0
31523,Lopold Leon Achille Buffin de Chosal,M,28.0,,
31524,Tonja Yvette Buford-Bailey,F,21.0,176.0,62.0
31527,Naser Buftain,M,20.0,179.0,58.0
31528,Konstantin Buga,M,23.0,181.0,77.0
31529,Nataliya Nikolayevna Buga,F,22.0,160.0,56.0
31533,Teresa Bugajczyk (-Labudz),F,22.0,174.0,72.0
31534,Ivans Bugajenkovs,M,26.0,182.0,82.0
31536,Danil Bugakov,M,16.0,188.0,69.0
31539,Mariya Bugakova,F,15.0,169.0,53.0
31542,Paul Buganey,M,23.0,178.0,80.0
31543,Arnold Bugr,M,20.0,178.0,72.0
31550,Imrich Bugr,M,25.0,196.0,120.0
31553,Jos Ignacio Bugarn Pereira,M,24.0,,
31554,Ottavio Bugatti,M,23.0,,
31555,Rembrandt Bugatti,M,27.0,,
31556,Charles G. Bugbee,M,24.0,,
31559,John Bugeja,M,27.0,160.0,70.0
31561,Rachel Bugg,F,23.0,159.0,56.0
31562,"Regina E. ""Gina"" Buggy",F,24.0,157.0,51.0
31563,Jos Manuel Bugia,M,21.0,178.0,80.0
31564,Juma Bugingo,M,,,
31565,Lilin Reyna Buglia Mendoza,F,18.0,154.0,50.0
31568,Susan Bugliarello,F,24.0,165.0,65.0
31570,"Samuel Zanya ""Sam"" Bugri",M,21.0,182.0,70.0
31573,Joseph Eric Buhain,M,18.0,180.0,73.0
31581,Abdul Buhari,M,30.0,192.0,125.0
31582,Hermann Buhl,M,25.0,175.0,66.0
31583,Ingeborg Buhl,F,44.0,,
31584,Karl Buhl,M,24.0,170.0,60.0
31588,Philipp Buhl,M,26.0,187.0,85.0
31589,Zygmunt Buhl,M,25.0,179.0,76.0
31590,Lrke Buhl-Hansen,F,24.0,167.0,56.0
31591,Irvin Buhlalu,M,21.0,176.0,60.0
31592,Beate Bhler (-Faure),F,20.0,175.0,67.0
31594,Christoph Bhler,M,26.0,187.0,75.0
31595,Hans Ulrich Eduard Bhler,M,31.0,,
31599,Marcelle Bhler,F,22.0,,
31600,Margit Marta Bhler (-Tschikof),F,16.0,175.0,65.0
31606,Matas Bhler,M,33.0,176.0,77.0
31607,Matthias Bhler,M,25.0,189.0,78.0
31609,Richard Bhler,M,20.0,,
31610,Rolf Bhler,M,25.0,183.0,74.0
31611,"Anton ""Toni"" Bhler",M,26.0,177.0,75.0
31617,"Gabriele ""Gaby"" Bhlmann",F,24.0,162.0,57.0
31627,Beverly Jean Buhr,F,18.0,,
31628,Marco Bhrer,M,26.0,178.0,82.0
31629,"Wilhelm ""Willy"" Bhrer",M,24.0,,
31630,Birger Bhring-Andersen,M,41.0,,
31631,"Frederik Cornelis ""Frits"" Bhrman",M,23.0,,
31632,Werner Bhse,M,16.0,187.0,83.0
31633,Herbert Buhtz,M,21.0,,
31634,Kim Bui,F,23.0,155.0,49.0
31641,Marco Bui,M,22.0,175.0,65.0
31643,Bi Vn Hong,M,25.0,155.0,50.0
31644,Ovidiu Buidoso,M,25.0,177.0,
31649,Yuliya Buieva,F,20.0,,
31650,Moustafa Buihamghet,M,32.0,,57.0
31651,Anne Buijs,F,24.0,191.0,73.0
31652,"Teunis ""Teun"" Buijs",M,28.0,202.0,96.0
31653,"Danil ""Daan"" Buijze",M,23.0,,
31654,Marion Buillet,F,23.0,170.0,56.0
31655,Tihomir Buinjac,M,26.0,188.0,84.0
31656,"Leendert ""Leen"" Buis",M,21.0,,
31658,"Yvonne ""IJke"" Buisma (-Heijnen)",F,21.0,,
31659,Jean-Marie Buisset,M,26.0,172.0,72.0
31664,Marion Buisson,F,20.0,176.0,60.0
31665,Marguerite Gay Buist (-Ritchie),F,29.0,166.0,49.0
31666,"Wouter Marinus ""Wout"" Buitenweg",M,34.0,,
31667,Roberto Buitrago Duenas,M,22.0,172.0,66.0
31668,Franciszek Bujak,M,27.0,176.0,72.0
31670,Jzef Bujak,M,29.0,168.0,70.0
31672,Maria Bujakowa (omnicka-),F,47.0,,
31673,Jeremy John (Jarema Stanisaw-) Bujakowski,M,24.0,,
31677,Krzysztof Andrzej Bujar,M,30.0,170.0,76.0
31678,Josip Bujas,M,30.0,165.0,51.0
31679,Leonardo Bujas,M,31.0,,
31680,ime Bujas,M,21.0,,
31681,gota Bujdos,F,33.0,174.0,73.0
31682,Alexandra Bujdoso,F,18.0,166.0,53.0
31684,Imre Bujdos,M,29.0,171.0,73.0
31687,Bjiin Jalbaa,M,24.0,164.0,64.0
31688,Cristina Ioana Bujin,F,24.0,172.0,56.0
31690,Barbara Bujka,F,25.0,172.0,82.0
31692,Gbor Bujka,M,27.0,190.0,85.0
31693,Tams Bujk,M,25.0,165.0,69.0
31694,Zdenka Bujnkov (-Jnoov),F,17.0,167.0,59.0
31700,Piotr Bujnarowski,M,20.0,192.0,90.0
31702,Mandy Marie Brigitte Bujold,F,29.0,160.0,51.0
31703,Daniel B. Bukantz,M,30.0,185.0,88.0
31708,Mabika Yolande Bukasa,F,28.0,170.0,70.0
31709,Karlis Bukass,M,32.0,,
31710,Mikhail Leonidovich Bukatin,M,24.0,190.0,88.0
31711,Peder Harald Pedersen Bukdahl,M,22.0,,
31712,Heinz Bker,M,23.0,179.0,84.0
31713,"Raymond Bates ""Ray"" Buker, Sr.",M,24.0,167.0,66.0
