title,brand,buy_time,km,speedbox,displacement,es_price,new_price,city,year_type,level,suv,horsepower,fuel,length,width,height,owners,drive 
雪佛兰 科鲁兹 2013款 1.6L SE AT,上汽通用雪佛兰,2014-03,7.53,自动,1.6L,5.30,14.60,深圳,2013款,紧凑型,0,121马力,汽油,4598,1797,1477,,前置前驱
起亚K3 2015款 1.6L 手动GLS,东风悦达起亚,2016-01,4.23,手动,1.6L,6.50,12.50,深圳,2015款,紧凑型,0,128马力,汽油,4600,1780,1445,,前置前驱
本田 杰德 2013款 1.8L 自动舒适版 5座,东风本田,2015-01,9.44,自动,1.8L,8.60,16.30,深圳,2013款,紧凑型,0,141马力,汽油,4660,1775,1500,,前置前驱
奥迪Q5 2013款 40 TFSI 进取型,一汽-大众奥迪,,8.52,自动,2.0T,21.00,41.60,深圳,2013款,中型,1,211马力,汽油,4629,1898,1655,,前置四驱
沃尔沃S60L 2014款 2.0T 智进版,沃尔沃亚太,2014-11,7.51,自动,2.0T,13.02,32.00,深圳,2014款,中型,0,180马力,汽油,4715,1866,1481,,前置前驱
本田 思域 2016款 220TURBO CVT尊贵版,东风本田,2018-01,1.64,自动,1.5T,14.80,16.90,深圳,2016款,紧凑型,0,177马力,汽油,4649,1800,1416,,前置前驱
别克 凯越 2013款 1.5L 自动经典型,上汽通用别克,2014-04,5.2,自动,1.5L,4.95,11.10,深圳,2013款,紧凑型,0,113马力,汽油,4515,1725,1445,,前置前驱
宝马3系 2016款 316i 时尚型,华晨宝马,2016-06,4.72,自动,1.6T,17.76,30.70,深圳,2016款,中型,0,136马力,汽油,4643,1811,1454,,前置后驱
雪铁龙 爱丽舍 2016款 1.6L 自动时尚型,东风雪铁龙,2017-03,3.62,自动,1.6L,5.80,10.40,深圳,2016款,紧凑型,0,117马力,汽油,4427,1748,1476,,前置前驱
福特 翼虎 2015款 1.5L GTDi 两驱舒适型,长安福特,2016-04,3.89,自动,1.5T,11.10,21.00,深圳,2015款,紧凑型,1,181马力,汽油,4524,1838,1685,,前置前驱
比亚迪S7 2016款 2.0T 自动尊贵型Plus,比亚迪,2016-12,1.03,自动,2.0T,8.20,14.90,深圳,2016款,中型,1,205马力,汽油,4835,1855,1720,,前置前驱
丰田 雷凌 2014款 1.6G CVT精英版,广汽丰田,2015-11,4.47,自动,1.6L,8.50,13.50,深圳,2014款,紧凑型,0,122马力,汽油,4630,1775,1480,,前置前驱
日产 轩逸 2012款 经典 1.6XE 手动舒适版,东风日产,2014-11,2.43,手动,1.6L,6.00,10.80,深圳,2012款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
别克 君威 2015款 1.6T 领先技术型,上汽通用别克,2016-10,2.6,自动,1.6T,12.00,20.60,深圳,2015款,中型,0,184马力,汽油,4843,1856,1484,,前置前驱
奔腾X80 2013款 2.0L 自动舒适型,一汽奔腾,2013-07,5.84,自动,2.0L,5.32,14.50,深圳,2013款,紧凑型,1,147马力,汽油,4586,1820,1695,,前置前驱
日产 轩逸 2012款 1.8XL CVT豪华版,东风日产,2014-05,5.82,自动,1.8L,8.50,16.30,深圳,2012款,紧凑型,0,139马力,汽油,4610,1760,1495,,前置前驱
Jeep 自由光 2016款 2.4L 优越版,广汽菲克Jeep,2016-09,4.16,自动,2.4L,15.20,29.90,深圳,2016款,中型,1,175马力,汽油,4649,1859,1695,,前置四驱
别克GL8 2013款 2.4L 经典版,上汽通用别克,2014-01,11.63,自动,2.4L,9.90,22.70,深圳,2013款,MPV,0,167马力,汽油,5213,1847,1750,,前置前驱
传祺GS5 2014款 2.0L 自动两驱超享版,广汽乘用车,2015-04,2.73,自动,2.0L,7.38,14.80,深圳,2014款,紧凑型,1,147马力,汽油,4732,1854,1680,,前置前驱
日产 轩逸 2016款 经典 1.6XE 手动舒适版,东风日产,2016-11,1.85,手动,1.6L,5.60,10.80,深圳,2016款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
别克GL8 2014款 2.4L 经典版,上汽通用别克,2015-05,11.52,自动,2.4L,9.00,22.70,深圳,2014款,MPV,0,167马力,汽油,5213,1847,1750,,前置前驱
宝马2系旅行车 2016款 218i 时尚型,华晨宝马,2018-06,0.74,自动,1.5T,15.00,25.50,深圳,2016款,紧凑型,0,136马力,汽油,4342,1800,1600,,前置前驱
现代 名图 2014款 1.8L 自动智能型GLS,北京现代,2015-10,3.08,自动,1.8L,8.80,16.30,深圳,2014款,中型,0,143马力,汽油,4710,1820,1470,,前置前驱
福特 福克斯 2012款 三厢经典 1.8L 手动基本型,长安福特,2012-10,5.51,手动,1.8L,4.00,10.80,深圳,2012款,紧凑型,0,124马力,汽油,4480,1840,1500,,前置前驱
福特 福克斯 2013款 两厢经典 1.8L 自动基本型,长安福特,2013-05,5.78,自动,1.8L,5.00,11.90,深圳,2013款,紧凑型,0,124马力,汽油,4342,1840,1500,,前置前驱
别克 英朗 2016款 15N 手动精英型,上汽通用别克,2016-11,2.12,手动,1.5L,7.00,12.70,深圳,2016款,紧凑型,0,114马力,汽油,4587,1798,1463,,前置前驱
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,长城汽车,2014-06,10.8,手动,1.5T,5.78,14.00,深圳,2014款,紧凑型,1,150马力,汽油,4649,1852,1710,,前置前驱
日产 阳光 2015款 1.5XE 手动舒适版,东风日产,2015-12,3.25,手动,1.5L,4.20,8.70,深圳,2015款,紧凑型,0,112马力,汽油,4456,1696,1514,,前置前驱
日产 蓝鸟 2016款 1.6L CVT高能版,东风日产,2017-01,2.8,自动,1.6L,9.10,15.60,深圳,2016款,紧凑型,0,126马力,汽油,4683,1780,1465,,前置前驱
日产 骐达 2011款 1.6L CVT智能型,东风日产,2014-05,6.11,自动,1.6L,7.00,13.60,深圳,2011款,紧凑型,0,126马力,汽油,4295,1760,1520,,前置前驱
宝骏730 2014款 1.5L 手动舒适ESP版 7座,上汽通用五菱,2015-09,2.92,手动,1.5L,5.12,8.20,深圳,2014款,MPV,0,112马力,汽油,4685,1785,1745,,前置前驱
大众 高尔夫 2014款 1.4TSI 自动旗舰型,一汽-大众,2014-07,5.96,自动,1.4T,9.88,19.90,深圳,2014款,紧凑型,0,150马力,汽油,4255,1799,1452,,前置前驱
福特 福克斯 2012款 三厢 1.6L 手动舒适型,长安福特,2012-11,10.97,手动,1.6L,4.30,13.00,深圳,2012款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
大众 桑塔纳 2013款 1.6L 手动风尚版,上汽大众,2013-11,16.12,手动,1.6L,3.60,9.80,深圳,2013款,紧凑型,0,110马力,汽油,4473,1706,1469,,前置前驱
福特 福克斯 2012款 三厢 1.6L 手动舒适型,长安福特,2014-03,6.06,手动,1.6L,5.60,13.00,深圳,2012款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
本田 飞度 2018款 1.5L CVT舒适版,广汽本田,2018-09,0.36,自动,1.5L,7.70,8.90,深圳,2018款,小型,0,131马力,汽油,4096,1695,1525,,前置前驱
雪铁龙C3-XR 2015款 1.6L 自动先锋型,东风雪铁龙,2015-10,6.89,自动,1.6L,6.98,13.90,深圳,2015款,小型,1,117马力,汽油,4262,1748,1557,,前置前驱
别克 君越 2013款 2.4L SIDI领先舒适型,上汽通用别克,2014-05,7.18,自动,2.4L,10.45,25.60,深圳,2013款,中型,0,186马力,汽油,5005,1858,1500,,前置前驱
雪铁龙 C4世嘉 2016款 1.6L 自动舒适型,东风雪铁龙,2016-11,2.66,自动,1.6L,7.00,12.00,深圳,2016款,紧凑型,0,117马力,汽油,4588,1800,1496,,前置前驱
吉利 帝豪 2015款 三厢 1.3T CVT向上版,吉利汽车,2015-07,9.73,自动,1.3T,4.80,10.60,深圳,2015款,紧凑型,0,133马力,汽油,4631,1789,1470,,前置前驱
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,长城汽车,2014-12,2.6,手动,1.5T,6.20,14.00,深圳,2014款,紧凑型,1,150马力,汽油,4649,1852,1710,,前置前驱
哈弗H2 2016款 红标 1.5T 自动两驱精英型,长城汽车,2015-10,4.04,自动,1.5T,6.50,12.70,深圳,2016款,小型,1,150马力,汽油,4335,1814,1695,,前置前驱
现代 索纳塔八 2011款 2.0L 自动至尊版,北京现代,2011-07,8.38,自动,2.0L,7.80,22.10,深圳,2011款,中型,0,165马力,汽油,4820,1835,1475,,前置前驱
别克 昂科威 2016款 20T 两驱精英型,上汽通用别克,2016-02,6.26,自动,1.5T,14.00,25.60,深圳,2016款,中型,1,169马力,汽油,4667,1839,1660,,前置前驱
宝马1系 2012款 116i 都市型(进口),宝马(进口),2012-05,9.05,自动,1.6T,10.00,30.20,深圳,2012款,紧凑型,0,136马力,汽油,4324,1765,1458,,前置后驱
宝马1系 2016款 118i 领先型(进口),宝马(进口),2017-10,1.26,自动,1.5T,17.00,27.80,深圳,2016款,紧凑型,0,136马力,汽油,4341,1765,1458,,前置后驱
大众POLO 2011款 1.4L 手动致乐版,上汽大众,2012-10,8.49,手动,1.4L,3.20,9.30,深圳,2011款,小型,0,86马力,汽油,3970,1682,1462,,前置前驱
凯迪拉克ATS-L 2017款 28T 技术型,上汽通用凯迪拉克,2018-12,0.06,自动,2.0T,19.50,32.40,深圳,2017款,中型,0,279马力,汽油,4730,1824,1426,,前置后驱
本田 缤智 2015款 1.5L CVT两驱舒适型,广汽本田,2016-12,6.97,自动,1.5L,9.73,14.80,深圳,2015款,小型,1,131马力,汽油,4294,1772,1605,,前置前驱
起亚K5 2011款 2.0L 自动GL,东风悦达起亚,2011-07,12.44,自动,2.0L,6.46,19.00,深圳,2011款,中型,0,165马力,汽油,4845,1830,1460,,前置前驱
本田 飞度 2014款 1.5L SE CVT时尚型,广汽本田,2016-04,2.1,自动,1.5L,7.30,9.60,深圳,2014款,小型,0,131马力,汽油,4065,1695,1525,,前置前驱
海马S5 2015款 1.6L 手动舒适型,海马汽车,2016-07,5.12,手动,1.6L,5.00,8.70,深圳,2015款,紧凑型,1,122马力,汽油,4358,1823,1630,,前置前驱
现代ix25 2015款 1.6L 自动两驱智能型GLS,北京现代,2015-12,3.43,自动,1.6L,8.20,15.50,深圳,2015款,小型,1,125马力,汽油,4270,1780,1627,,前置前驱
比亚迪S7 2015款 2.0T 自动尊贵型,比亚迪,2015-06,5.31,自动,2.0T,6.00,14.10,深圳,2015款,中型,1,205马力,汽油,4835,1855,1720,,前置前驱
丰田 花冠 2013款 1.6L 自动卓越版,一汽丰田,2015-12,2.33,自动,1.6L,6.80,11.80,深圳,2013款,紧凑型,0,120马力,汽油,4555,1705,1490,,前置前驱
本田 飞度 2014款 1.5L LX CVT舒适型,广汽本田,2016-08,8.01,自动,1.5L,6.30,8.90,深圳,2014款,小型,0,131马力,汽油,4065,1695,1525,,前置前驱
奔腾X80 2016款 1.8T 自动豪华型,一汽奔腾,2016-01,7.75,自动,1.8T,6.20,16.50,深圳,2016款,紧凑型,1,180马力,汽油,4586,1820,1695,,前置前驱
北汽幻速H3 2015款 1.5L 手动豪华型,北汽银翔,2016-12,2.27,手动,1.5L,3.97,6.80,深圳,2015款,MPV,0,113马力,汽油,4660,1770,1800,,前置后驱
本田 锋范经典 2012款 1.5L 手动精英版,广汽本田,2015-07,2.8,手动,1.5L,6.00,10.80,深圳,2012款,小型,0,120马力,汽油,4422,1695,1470,,前置前驱
日产 奇骏 2014款 2.0L CVT舒适版 2WD,东风日产,2016-09,5.55,自动,2.0L,15.00,21.40,深圳,2014款,紧凑型,1,150马力,汽油,4643,1820,1725,,前置前驱
丰田 威驰 2016款 1.5L 手动智臻星耀版,一汽丰田,2016-11,4.61,手动,1.5L,6.00,8.90,深圳,2016款,小型,0,107马力,汽油,4410,1700,1490,,前置前驱
本田 飞度 2016款 1.5L LX CVT舒适型,广汽本田,2016-04,4.34,自动,1.5L,6.68,8.90,深圳,2016款,小型,0,131马力,汽油,4065,1695,1525,,前置前驱
奔驰GLK级 2013款 改款 GLK 300 4MATIC 时尚型,北京奔驰,2013-12,9.02,自动,3.0L,23.00,52.60,深圳,2013款,中型,1,245马力,汽油,4528,1840,1689,,前置四驱
福特 翼搏 2013款 1.5L 手动舒适型,长安福特,2016-02,3.05,手动,1.5L,5.70,10.30,深圳,2013款,小型,1,110马力,汽油,4280,1785,1638,,前置前驱
本田CR-V 2015款 2.0L 两驱都市版,东风本田,2015-06,6.81,自动,2.0L,13.97,20.60,深圳,2015款,紧凑型,1,155马力,汽油,4585,1820,1685,,前置前驱
本田 艾力绅 2016款 2.4L 豪华版,东风本田,2017-03,4.84,自动,2.4L,26.00,31.80,深圳,2016款,MPV,0,186马力,汽油,4940,1845,1710,,前置前驱
宝骏730 2015款 1.8L 手动豪华导航ESP版 7座,上汽通用五菱,2015-07,4.44,手动,1.8L,5.20,9.70,深圳,2015款,MPV,0,137马力,汽油,4685,1785,1745,,前置前驱
现代 瑞纳 2014款 1.4L 自动领先型GLX,北京现代,2014-09,8.49,自动,1.4L,5.00,10.10,深圳,2014款,小型,0,107马力,汽油,4375,1700,1460,,前置前驱
福特 福睿斯 2015款 1.5L 自动时尚型,长安福特,2016-03,5.35,自动,1.5L,7.10,13.00,深圳,2015款,紧凑型,0,113马力,汽油,4587,1825,1490,,前置前驱
本田 缤智 2015款 1.5L CVT两驱舒适型,广汽本田,2016-03,4.61,自动,1.5L,9.90,14.80,深圳,2015款,小型,1,131马力,汽油,4294,1772,1605,,前置前驱
五菱宏光 2015款 1.5L S1舒适国V,上汽通用五菱,2016-04,3.73,手动,1.5L,4.50,6.90,深圳,2015款,微面,0,112马力,汽油,4500,1721,1730,,前置后驱
比亚迪 秦 2015款 1.5T 双冠旗舰Plus版,比亚迪,2015-12,4.94,自动,1.5T,7.50,23.90,深圳,2015款,紧凑型,0,154马力,插电式混合动力,4740,1770,1480,,前置前驱
福特 福克斯 2012款 三厢 1.6L 自动风尚型,长安福特,2014-09,9.47,自动,1.6L,6.20,15.60,深圳,2012款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
福特 福克斯 2013款 三厢经典 1.8L 自动时尚型,长安福特,2014-06,4.15,自动,1.8L,5.20,13.40,深圳,2013款,紧凑型,0,124马力,汽油,4480,1840,1500,,前置前驱
别克 凯越 2015款 1.5L 自动经典型,上汽通用别克,2016-08,3.65,自动,1.5L,5.60,10.00,深圳,2015款,紧凑型,0,113马力,汽油,4515,1725,1445,,前置前驱
宝马5系 2014款 528Li 领先型,华晨宝马,2016-05,9.03,自动,2.0T,29.80,59.80,深圳,2014款,中大型,0,245马力,汽油,5055,1860,1491,,前置后驱
标致408 2014款 1.8L 自动豪华版,东风标致,2015-12,6.12,自动,1.8L,7.00,16.20,深圳,2014款,紧凑型,0,139马力,汽油,4750,1820,1488,,前置前驱
奔驰GLA级 2016款 GLA 220 4MATIC 时尚型,北京奔驰,2016-04,4.18,自动,2.0T,20.88,34.70,深圳,2016款,紧凑型,1,184马力,汽油,4431,1804,1535,,前置四驱
吉利 帝豪 2015款 三厢 1.5L CVT向上版,吉利汽车,2016-03,14.73,自动,1.5L,4.51,9.90,深圳,2015款,紧凑型,0,109马力,汽油,4631,1789,1470,,前置前驱
奔驰C级 2018款 C 200 L 运动版,北京奔驰,2018-01,2.76,自动,2.0T,30.00,38.10,深圳,2018款,中型,0,184马力,汽油,4783,1810,1442,,前置后驱
奔驰GLA级 2016款 GLA 200 动感型,北京奔驰,2017-04,4.29,自动,1.6T,19.20,29.30,深圳,2016款,紧凑型,1,156马力,汽油,4431,1804,1532,,前置前驱
宝马3系 2012款 320i 时尚型,华晨宝马,2012-03,11.56,自动,2.0L,11.00,38.10,深圳,2012款,中型,0,152马力,汽油,4531,1817,1421,,前置后驱
奥迪A4L 2015款 35 TFSI 自动标准型,一汽-大众奥迪,2015-02,7.69,自动,2.0T,17.88,34.00,深圳,2015款,中型,0,180马力,汽油,4761,1826,1439,,前置前驱
大众CC 2013款 2.0TSI 豪华型,一汽-大众,2015-07,6.45,自动,2.0T,15.00,30.80,深圳,2013款,中型,0,200马力,汽油,4812,1855,1417,,前置前驱
标致301 2014款 1.6L 自动舒适版,东风标致,2014-08,7.17,自动,1.6L,3.99,10.30,深圳,2014款,紧凑型,0,117马力,汽油,4442,1748,1476,,前置前驱
路虎 揽胜极光 2014款 2.0T 5门耀享版(进口),路虎(进口),2014-04,11.8,自动,2.0T,22.00,62.70,深圳,2014款,中型,1,241马力,汽油,4355,1900,1635,,前置四驱
宝骏730 2014款 1.5L 手动舒适型 7座,上汽通用五菱,2014-11,4.14,手动,1.5L,4.20,8.10,深圳,2014款,MPV,0,112马力,汽油,4685,1785,1745,,前置前驱
本田 雅阁 2014款 2.0L LX 舒适版,广汽本田,2015-12,3.92,自动,2.0L,13.14,19.50,深圳,2014款,中型,0,155马力,汽油,4930,1845,1470,,前置前驱
本田 奥德赛 2015款 2.4L 智享版,广汽本田,2015-09,6.47,自动,2.4L,19.38,29.00,深圳,2015款,MPV,0,186马力,汽油,4830,1805,1695,,前置前驱
奥迪A6L 2016款 30 FSI 舒适型,一汽-大众奥迪,2017-02,2.46,自动,2.5L,29.56,31.44,深圳,2016款,中大型,0,204马力,汽油,5036,1874,1466,,前置前驱
纳智捷 优6 SUV 2014款 1.8T 时尚型,东风裕隆,2014-09,7.89,自动,1.8T,6.00,16.30,深圳,2014款,紧凑型,1,158马力,汽油,4625,1825,1620,,前置前驱
大众POLO 2014款 1.4L 自动舒适版,上汽大众,2014-10,4.92,自动,1.4L,7.00,10.70,深圳,2014款,小型,0,90马力,汽油,3970,1682,1462,,前置前驱
比亚迪 宋新能源 2017款 宋DM 1.5TID 全时四驱尊贵型,比亚迪,2018-01,2,自动,1.5T,12.00,25.20,深圳,2017款,紧凑型,1,154马力,插电式混合动力,4565,1870,1700,,双电机四驱
丰田 花冠 2013款 1.6L 手动卓越版,一汽丰田,2014-04,12.39,手动,1.6L,5.00,10.90,深圳,2013款,紧凑型,0,120马力,汽油,4555,1705,1490,,前置前驱
本田 凌派 2016款 1.8L CVT舒适版,广汽本田,2017-11,3.57,自动,1.8L,9.88,13.50,深圳,2016款,紧凑型,0,136马力,汽油,4664,1750,1505,,前置前驱
日产 轩逸 2016款 1.6XL CVT豪华版,东风日产,2016-06,5.29,自动,1.6L,9.50,14.70,深圳,2016款,紧凑型,0,126马力,汽油,4631,1760,1503,,前置前驱
别克君威 2011款 2.0 自动 舒适版,上汽通用别克,,6,自动,2.0L,6.50,20.10,深圳,2011款,中型,0,147马力,汽油,4830,1856,1484,,前置前驱
哈弗H2 2017款 红标 1.5T 自动两驱豪华型,长城汽车,2017-02,4.38,自动,1.5T,6.80,12.10,深圳,2017款,小型,1,150马力,汽油,4335,1814,1695,,前置前驱
日产 轩逸 2012款 经典 1.6XE 手动舒适版,东风日产,2014-07,5.27,手动,1.6L,5.30,10.80,深圳,2012款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
日产 轩逸 2012款 1.8XE CVT舒适版,东风日产,2012-11,10.72,自动,1.8L,6.80,14.90,深圳,2012款,紧凑型,0,139马力,汽油,4610,1760,1495,,前置前驱
五菱宏光 2014款 1.5L S标准型,上汽通用五菱,2017-01,1.84,手动,1.5L,4.00,5.40,深圳,2014款,微面,0,112马力,汽油,4400,1680,1770,,前置后驱
别克GL8 2014款 2.4L 经典版,上汽通用别克,2015-07,14.84,自动,2.4L,9.50,22.70,深圳,2014款,MPV,0,167马力,汽油,5213,1847,1750,,前置前驱
现代ix25 2015款 1.6L 自动两驱智能型GLS,北京现代,2016-02,4.69,自动,1.6L,7.98,15.50,深圳,2015款,小型,1,125马力,汽油,4270,1780,1627,,前置前驱
丰田 卡罗拉 2016款 双擎 1.8L CVT精英版,一汽丰田,2016-03,7.79,自动,1.8L,12.30,16.30,深圳,2016款,紧凑型,0,99马力,油电混合,4630,1775,1485,,前置前驱
大众 速腾 2014款 改款 1.6L 自动时尚型,一汽-大众,2014-06,4.67,自动,1.6L,8.34,15.60,深圳,2014款,紧凑型,0,105马力,汽油,4644,1778,1482,,前置前驱
福特 翼虎 2013款 1.6L GTDi 两驱风尚型,长安福特,2014-07,7.78,自动,1.6T,11.08,23.60,深圳,2013款,紧凑型,1,177马力,汽油,4524,1838,1685,,前置前驱
丰田 卡罗拉 2014款 1.6L CVT GL,一汽丰田,2016-09,12.92,自动,1.6L,8.28,12.80,深圳,2014款,紧凑型,0,122马力,汽油,4630,1775,1480,,前置前驱
丰田 威驰 2014款 1.5L 自动智臻版,一汽丰田,2015-01,6.99,自动,1.5L,5.85,9.50,深圳,2014款,小型,0,107马力,汽油,4410,1700,1490,,前置前驱
大众 Passat领驭 2011款 1.8T 自动尊品型,上汽大众,2011-04,10.82,自动,1.8T,7.50,23.40,深圳,2011款,中型,0,163马力,汽油,4789,1765,1470,,前置前驱
大众POLO 2016款 1.4L 自动风尚型,上汽大众,2016-09,4.59,自动,1.4L,6.00,9.50,深圳,2016款,小型,0,90马力,汽油,3970,1682,1462,,前置前驱
日产 轩逸 2012款 经典 1.6XE 自动舒适版,东风日产,2014-09,7.51,自动,1.6L,6.20,11.90,深圳,2012款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
丰田 YARiS L 致炫 2018款 1.5E CVT冠军限量版,广汽丰田,2019-01,0.09,自动,1.5L,8.30,10.10,深圳,2018款,小型,0,107马力,汽油,4160,1700,1495,,前置前驱
标致308 2012款 1.6L 自动风尚型,东风标致,2012-08,7.72,自动,1.6L,3.80,13.20,深圳,2012款,紧凑型,0,106马力,汽油,4558,1805,1505,,前置前驱
本田 锋范经典 2012款 1.5L 手动舒适版,广汽本田,2014-05,5.6,手动,1.5L,4.70,9.70,深圳,2012款,小型,0,120马力,汽油,4422,1695,1470,,前置前驱
现代 朗动 2015款 1.6L 自动领先型,北京现代,2016-05,3.16,自动,1.6L,7.30,13.90,深圳,2015款,紧凑型,0,128马力,汽油,4570,1775,1445,,前置前驱
大众 高尔夫 2015款 1.4TSI 自动豪华型,一汽-大众,2015-04,2.86,自动,1.4T,10.00,18.00,深圳,2015款,紧凑型,0,131马力,汽油,4255,1799,1452,,前置前驱
现代 名图 2016款 1.8L 自动智能型GLS,北京现代,2016-06,3.68,自动,1.8L,9.68,16.30,深圳,2016款,中型,0,143马力,汽油,4710,1820,1470,,前置前驱
现代 瑞纳 2014款 1.4L 手动智能型GLS,北京现代,2014-07,10.36,手动,1.4L,3.20,8.60,深圳,2014款,小型,0,107马力,汽油,4375,1700,1460,,前置前驱
东南DX7 2015款 1.5T 自动豪华型,东南汽车,2016-01,5.45,自动,1.5T,7.66,14.10,深圳,2015款,紧凑型,1,156马力,汽油,4530,1900,1700,,前置前驱
本田CR-V 2013款 2.4L 四驱豪华版,东风本田,2013-11,7.27,自动,2.4L,12.00,26.00,深圳,2013款,紧凑型,1,190马力,汽油,4550,1820,1685,,前置四驱
奔驰CLA级 2014款 CLA 260 4MATIC(进口),奔驰(进口),2014-12,3.47,自动,2.0T,22.50,41.00,深圳,2014款,紧凑型,0,211马力,汽油,4684,1777,1423,,前置四驱
丰田 RAV4 2013款 2.0L CVT两驱都市版,一汽丰田,2013-12,3.33,自动,2.0L,11.50,21.00,深圳,2013款,紧凑型,1,147马力,汽油,4570,1845,1670,,前置前驱
本田 锋范经典 2011款 1.5L 手动精英品致版,广汽本田,2011-12,10.02,手动,1.5L,3.66,11.60,深圳,2011款,小型,0,120马力,汽油,4400,1695,1470,,前置前驱
起亚K2 2015款 三厢 1.4L MT GLS,东风悦达起亚,2015-12,1.6,手动,1.4L,4.68,8.50,深圳,2015款,小型,0,107马力,汽油,4378,1700,1460,,前置前驱
起亚K5 2014款 2.0L 自动LUXURY,东风悦达起亚,2014-12,6.56,自动,2.0L,8.50,20.50,深圳,2014款,中型,0,162马力,汽油,4845,1830,1460,,前置前驱
沃尔沃S60L 2014款 2.0T 智远版,沃尔沃亚太,2014-08,3.64,自动,2.0T,13.19,33.60,深圳,2014款,中型,0,180马力,汽油,4715,1866,1481,,前置前驱
宝骏730 2016款 1.5L 手动舒适型 7座,上汽通用五菱,2017-01,4.37,手动,1.5L,5.00,7.60,深圳,2016款,MPV,0,112马力,汽油,4710,1785,1745,,前置前驱
本田 奥德赛 2015款 改款 2.4L 至尊版,广汽本田,2016-07,0.98,自动,2.4L,23.50,32.50,深圳,2015款,MPV,0,186马力,汽油,4845,1805,1695,,前置前驱
奔驰E级 2015款 E 320 L 运动型 4MATIC,北京奔驰,2014-11,11.19,自动,3.0T,29.20,67.80,深圳,2015款,中大型,0,272马力,汽油,5024,1854,1477,,前置四驱
丰田 卡罗拉 2017款 1.6L CVT GL,一汽丰田,2016-11,3.87,自动,1.6L,9.00,12.80,深圳,2017款,紧凑型,0,122马力,汽油,4630,1775,1480,,前置前驱
日产 骐达 2011款 1.6L CVT舒适型,东风日产,2013-10,8.3,自动,1.6L,6.30,12.50,深圳,2011款,紧凑型,0,126马力,汽油,4295,1760,1520,,前置前驱
大众 途观 2015款 1.8TSI 自动四驱豪华型,上汽大众,2015-12,4.74,自动,1.8T,17.00,30.00,深圳,2015款,紧凑型,1,160马力,汽油,4506,1809,1685,,前置四驱
丰田 凯美瑞 2016款 2.0G 十周年纪念领先版,广汽丰田,2016-09,4.25,自动,2.0L,14.15,21.30,深圳,2016款,中型,0,167马力,汽油,4850,1825,1480,,前置前驱
日产 天籁 2011款 2.0L XL舒适版,东风日产,2011-10,8.52,自动,2.0L,8.00,21.70,深圳,2011款,中型,0,136马力,汽油,4850,1795,1475,,前置前驱
吉利 帝豪 2016款 三厢 1.5L CVT向上版,吉利汽车,2016-10,2.88,自动,1.5L,6.12,9.90,深圳,2016款,紧凑型,0,109马力,汽油,4631,1789,1470,,前置前驱
比亚迪 速锐 2014款 1.5TID 自动豪华型,比亚迪,2014-07,9.23,自动,1.5T,4.50,10.10,深圳,2014款,紧凑型,0,154马力,汽油,4680,1765,1490,,前置前驱
比亚迪 秦 2015款 1.5T 双冠旗舰Plus版,比亚迪,2016-06,2.15,自动,1.5T,8.68,23.90,深圳,2015款,紧凑型,0,154马力,插电式混合动力,4740,1770,1480,,前置前驱
奥迪A3 2015款 Limousine 35 TFSI 百万纪念舒享型,一汽-大众奥迪,2016-01,2.59,自动,1.4T,14.50,26.70,深圳,2015款,紧凑型,0,150马力,汽油,4462,1796,1421,,前置前驱
吉利 帝豪 2014款 三厢 1.5L 手动时尚型,吉利汽车,2015-02,3.62,手动,1.5L,4.08,7.60,深圳,2014款,紧凑型,0,109马力,汽油,4631,1789,1470,,前置前驱
日产 轩逸 2012款 1.6XE CVT舒适版,东风日产,2015-12,3.1,自动,1.6L,7.60,14.00,深圳,2012款,紧凑型,0,126马力,汽油,4610,1760,1495,,前置前驱
传祺GS4 2015款 200T G-DCT豪华版,广汽乘用车,2016-01,3.57,自动,1.3T,7.48,14.80,深圳,2015款,紧凑型,1,137马力,汽油,4510,1852,1708,,前置前驱
日产NV200 2013款 1.6L 尊雅型 国IV,郑州日产,2013-10,4.44,手动,1.6L,6.00,12.00,深圳,2013款,MPV,0,113马力,汽油,4400,1695,1847,,前置前驱
奥迪A3 2016款 Sportback 35 TFSI 风尚型,一汽-大众奥迪,2016-11,2.93,自动,1.4T,14.00,24.50,深圳,2016款,紧凑型,0,150马力,汽油,4319,1785,1426,,前置前驱
菲亚特 菲翔 2012款 1.4T 自动悦享版,广汽菲克菲亚特,2014-10,5.37,自动,1.4T,5.70,13.30,深圳,2012款,紧凑型,0,120马力,汽油,4679,1850,1471,,前置前驱
本田 雅阁 2013款 2.0L SE,广汽本田,2013-07,11.72,自动,2.0L,10.50,22.00,深圳,2013款,中型,0,156马力,汽油,4960,1860,1480,,前置前驱
