title,brand,buy_time,km,speedbox,displacement,es_price,new_price,city,year_type,level,suv,horsepower,fuel,length,width,height,owners,drive 
别克GL8 2013款 3.0L GT豪华商务豪雅版,上汽通用别克,2013-04,12.34,自动,3.0L,16.00,40.20,上海,2013款,MPV,0,258马力,汽油,5256,1878,1800,,前置前驱
奥迪Q5 2012款 2.0TFSI 技术型,一汽-大众奥迪,2012-07,5.95,自动,2.0T,17.60,46.40,上海,2012款,中型,1,211马力,汽油,4629,1880,1653,,前置四驱
五菱宏光 2016款 1.5L 改款S舒适型,上汽通用五菱,2017-03,4.02,手动,1.5L,3.90,6.20,上海,2016款,微面,0,112马力,汽油,4400,1680,1770,,前置后驱
雪铁龙C4L 2014款 1.6THP 智驱版 自动劲智型,东风雪铁龙,2014-07,5.5,自动,1.6T,6.25,18.40,上海,2014款,紧凑型,0,163马力,汽油,4620,1780,1498,,前置前驱
斯柯达 速派 2015款 1.8TSI 手动绅仕版,上汽斯柯达,2015-05,5.96,手动,1.8T,8.50,19.30,上海,2015款,中型,0,160马力,汽油,4834,1817,1462,,前置前驱
大众 朗逸 2013款 改款经典 1.6L 手动风尚版,上汽大众,2016-09,2.55,手动,1.6L,7.00,12.30,上海,2013款,紧凑型,0,110马力,汽油,4605,1765,1460,,前置前驱
本田 歌诗图 2014款 2.4L 豪华版,广汽本田,2014-10,6.21,自动,2.4L,13.98,28.20,上海,2014款,中型,0,197马力,汽油,4995,1900,1560,,前置前驱
宝马3系 2015款 320Li 时尚型,华晨宝马,2014-05,5.71,自动,2.0T,19.80,38.90,上海,2015款,中型,0,184马力,汽油,4734,1811,1453,,前置后驱
丰田 雷凌 2016款 1.6G CVT精英版,广汽丰田,2015-12,3.22,自动,1.6L,8.30,13.50,上海,2016款,紧凑型,0,122马力,汽油,4630,1775,1480,,前置前驱
奥迪A6L 2014款 TFSI 标准型,一汽-大众奥迪,2014-07,7.08,自动,2.0T,23.00,44.50,上海,2014款,中大型,0,180马力,汽油,5015,1874,1455,,前置前驱
MG 锐腾 2015款 2.0TGI TST豪华版,上汽集团,2016-07,4.73,自动,2.0T,7.17,7.26,上海,2015款,紧凑型,1,220马力,汽油,4500,1855,1699,,前置前驱
捷豹XF 2015款 XF 3.0 SC R-Sport 豪华版,捷豹,2015-01,2.3,自动,3.0T,29.00,75.80,上海,2015款,中大型,0,340马力,汽油,4961,1877,1460,,前置后驱
福特 福克斯 2012款 两厢 1.6L 自动风尚型,长安福特,2014-04,9.92,自动,1.6L,6.50,15.60,上海,2012款,紧凑型,0,125马力,汽油,4368,1823,1483,,前置前驱
斯柯达 明锐 2012款 1.6L 手动逸杰版,上汽斯柯达,2012-09,5.41,手动,1.6L,5.00,13.90,上海,2012款,紧凑型,0,105马力,汽油,4569,1769,1462,,前置前驱
MG5 2012款 1.5L 自动精英版,上汽集团,2014-05,7,自动,1.5L,3.80,10.60,上海,2012款,紧凑型,0,109马力,汽油,4363,1800,1492,,前置前驱
别克 君威 2012款 2.0L 豪华版,上汽通用别克,2013-08,4.51,自动,2.0L,9.00,22.10,上海,2012款,中型,0,147马力,汽油,4830,1856,1484,,前置前驱
别克 君威 2015款 2.0L 精英时尚型,上汽通用别克,2016-02,3.14,自动,2.0L,11.00,21.00,上海,2015款,中型,0,154马力,汽油,4843,1856,1484,,前置前驱
大众 途安 2013款 1.4T 自动舒适版5座,上汽大众,2013-10,10.74,自动,1.4T,9.00,19.70,上海,2013款,MPV,0,131马力,汽油,4395,1794,1658,,前置前驱
荣威550 2012款 550S 1.8L 自动启臻版,上汽集团,2012-01,8.69,自动,1.8L,3.80,16.30,上海,2012款,紧凑型,0,133马力,汽油,4624,1827,1480,,前置前驱
雪佛兰 科鲁兹 2012款 1.6L SE MT,上汽通用雪佛兰,2013-07,7.83,手动,1.6L,4.30,13.00,上海,2012款,紧凑型,0,117马力,汽油,4598,1797,1477,,前置前驱
大众 捷达 2013款 1.6L 手动舒适型,一汽-大众,2013-12,7.99,手动,1.6L,4.40,10.70,上海,2013款,紧凑型,0,110马力,汽油,4487,1706,1470,,前置前驱
马自达 昂克赛拉 2014款 三厢 2.0L 自动运动型,长安马自达,2014-09,5.8,自动,2.0L,9.51,16.60,上海,2014款,紧凑型,0,158马力,汽油,4582,1795,1458,,前置前驱
雪佛兰 科鲁兹 2015款 1.5L 经典 SL MT,上汽通用雪佛兰,2015-04,10.25,手动,1.5L,4.50,9.80,上海,2015款,紧凑型,0,113马力,汽油,4643,1797,1477,,前置前驱
大众 高尔夫 2012款 1.4TSI 自动舒适型,一汽-大众,2014-02,4.24,自动,1.4T,8.35,15.70,上海,2012款,紧凑型,0,131马力,汽油,4199,1786,1479,,前置前驱
本田 缤智 2015款 1.5L CVT两驱舒适型,广汽本田,2016-03,4.4,自动,1.5L,10.00,14.80,上海,2015款,小型,1,131马力,汽油,4294,1772,1605,,前置前驱
荣威350 2014款 1.5L 手动迅驰版,上汽集团,2015-03,4.02,手动,1.5L,2.74,8.20,上海,2014款,紧凑型,0,109马力,汽油,4521,1788,1492,,前置前驱
福特 翼虎 2013款 2.0L GTDi 四驱精英型,长安福特,2013-11,9.08,自动,2.0T,9.00,27.40,上海,2013款,紧凑型,1,242马力,汽油,4524,1838,1695,,前置四驱
别克 凯越 2011款 1.6LE-MT,上汽通用别克,2011-05,7.35,手动,1.6L,2.60,11.70,上海,2011款,紧凑型,0,110马力,汽油,4515,1725,1445,,前置前驱
大众 宝来 2011款 1.4T AT Sportline,一汽-大众,2012-06,6.76,自动,1.4T,5.35,15.90,上海,2011款,紧凑型,0,131马力,汽油,4540,1775,1467,,前置前驱
奥迪A4L 2013款 35 TFSI 自动标准型,一汽-大众奥迪,2013-06,10.62,自动,2.0T,16.50,33.60,上海,2013款,中型,0,180马力,汽油,4761,1826,1439,,前置前驱
宝马3系 2014款 320Li 时尚型,华晨宝马,2014-12,10.14,自动,2.0T,18.00,38.90,上海,2014款,中型,0,184马力,汽油,4734,1811,1453,,前置后驱
奔驰 唯雅诺 2015款 3.0L 合伙人版,福建奔驰,2015-10,6.12,自动,3.0L,25.00,62.80,上海,2015款,MPV,0,224马力,汽油,4993,1901,1937,,前置后驱
奥迪A4L 2015款 45 TFSI quattro个性运动型,一汽-大众奥迪,2015-01,9.34,自动,2.0T,18.50,38.30,上海,2015款,中型,0,224马力,汽油,4761,1826,1439,,前置四驱
丰田 逸致 2014款 星耀 180G CVT舒适版,广汽丰田,2014-10,4.46,自动,1.8L,8.40,18.40,上海,2014款,MPV,0,140马力,汽油,4450,1790,1640,,前置前驱
宝马3系 2015款 316i 进取型,华晨宝马,2015-06,3.17,自动,1.6T,17.98,30.70,上海,2015款,中型,0,136马力,汽油,4624,1811,1454,,前置后驱
斯柯达Yeti 2016款 1.4TSI DSG前行版,上汽斯柯达,2016-09,5.75,自动,1.4T,8.00,16.30,上海,2016款,小型,1,150马力,汽油,4275,1793,1682,,前置前驱
别克 凯越 2011款 1.6LX-MT,上汽通用别克,2012-04,6.21,手动,1.6L,2.30,10.80,上海,2011款,紧凑型,0,110马力,汽油,4515,1725,1445,,前置前驱
马自达 阿特兹 2015款 2.0L 蓝天豪华版,一汽马自达,2016-04,2.16,自动,2.0L,12.11,20.50,上海,2015款,中型,0,158马力,汽油,4870,1840,1450,,前置前驱
凯迪拉克XTS 2016款 28T 精英型,上汽通用凯迪拉克,2016-05,5.18,自动,2.0T,19.80,40.20,上海,2016款,中大型,0,269马力,汽油,5131,1852,1501,,前置前驱
马自达5 2011款 2.0L 自动舒适型(进口),马自达(进口),2011-06,14.65,自动,2.0L,6.00,19.00,上海,2011款,MPV,0,144马力,汽油,4585,1750,1620,,前置前驱
大众 迈腾 2015款 1.8TSI 领先型,一汽-大众,2015-05,4.14,自动,1.8T,13.30,23.90,上海,2015款,中型,0,160马力,汽油,4865,1820,1475,,前置前驱
大众CC 2012款 1.8TSI 精英型,一汽-大众,2013-04,10.33,自动,1.8T,12.00,28.10,上海,2012款,中型,0,160马力,汽油,4799,1855,1417,,前置前驱
别克 英朗 2012款 XT 1.6L 自动时尚版,上汽通用别克,2012-09,9.62,自动,1.6L,3.70,16.30,上海,2012款,紧凑型,0,121马力,汽油,4419,1814,1487,,前置前驱
别克 君越 2014款 2.0T SIDI 智享旗舰型,上汽通用别克,2015-09,11.82,自动,2.0T,11.80,12.6,上海,2014款,中型,0,254马力,汽油,5005,1858,1500,,前置前驱
奔驰GLC级 2016款 GLC 260 4MATIC 豪华型,北京奔驰,2016-09,4.33,自动,2.0T,34.00,48.10,上海,2016款,中型,1,211马力,汽油,4661,1898,1664,,前置四驱
奥迪A6L 2009款 2.0 TFSI 手动标准型,一汽-大众奥迪,2011-12,9.93,手动,2.0T,9.00,40.40,上海,2009款,中大型,0,170马力,汽油,5035,1855,1485,,前置前驱
大众 2016款 途安L 280TSI 手动风尚版,上汽大众,2017-09,3.61,手动,1.4T,8.86,16.90,上海,2016款,MPV,0,150马力,汽油,4527,1829,1659,,前置前驱
大众 途锐 2011款 3.0TSI 高配型(进口),大众(进口),2015-04,6.67,自动,3.0T,36.00,89.60,上海,2011款,中大型,1,290马力,汽油,4795,1940,1709,,前置四驱
大众 途安 2013款 1.4T 自动璀璨版5座,上汽大众,2013-05,6.85,自动,1.4T,9.00,22.20,上海,2013款,MPV,0,131马力,汽油,4395,1794,1658,,前置前驱
MINI 2012款 1.6L COOPER Baker Street,MINI,2013-06,6.04,自动,1.6L,10.50,30.20,上海,2012款,小型,0,120马力,汽油,3723,1683,1407,,前置前驱
林肯MKC 2017款 2.0T 两驱尊雅版,林肯,2017-07,3.19,自动,2.0T,20.03,20.23,上海,2017款,中型,1,203马力,汽油,4552,1864,1654,,前置前驱
雷克萨斯NX 2017款 300 前驱 锋行版,雷克萨斯,2017-10,5.06,自动,2.0T,26.75,28.13,上海,2017款,中型,1,238马力,汽油,4640,1845,1645,,前置前驱
雪佛兰 科鲁兹 2009款 1.6L SE MT,上汽通用雪佛兰,2011-01,12.76,手动,1.6L,3.50,13.00,上海,2009款,紧凑型,0,117马力,汽油,4598,1797,1477,,前置前驱
别克 君越 2016款 20T 精英型,上汽通用别克,2017-04,2.99,自动,1.5T,15.63,26.00,上海,2016款,中型,0,170马力,汽油,5018,1866,1459,,前置前驱
别克 昂科拉 2013款 1.4T 自动两驱领先型,上汽通用别克,2013-04,8.33,自动,1.4T,7.00,19.20,上海,2013款,小型,1,140马力,汽油,4278,1774,1646,,前置前驱
宝马X1 2014款 sDrive18i 时尚型,华晨宝马,2014-09,6.43,自动,2.0T,28.00,30.90,上海,2014款,紧凑型,1,156马力,汽油,4484,1798,1577,,前置后驱
雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,上汽通用雪佛兰,2013-07,6.15,自动,2.0L,9.00,19.70,上海,2013款,中型,0,154马力,汽油,4869,1854,1472,,前置前驱
别克 英朗 2013款 GT 1.6L 手动进取版,上汽通用别克,2013-08,6.43,手动,1.6L,5.50,14.90,上海,2013款,紧凑型,0,121马力,汽油,4671,1815,1478,,前置前驱
哈弗H6 2013款 运动版 1.5T 手动两驱尊贵型,长城汽车,2014-06,8.57,手动,1.5T,5.20,14.40,上海,2013款,紧凑型,1,150马力,汽油,4649,1852,1727,,前置前驱
斯巴鲁 森林人 2014款 2.5i 自动精英版,斯巴鲁,2015-10,10.79,自动,2.5L,15.30,29.30,上海,2014款,紧凑型,1,171马力,汽油,4595,1810,1735,,前置四驱
标致408 2013款 2.0L 自动豪华版,东风标致,2013-01,4.59,自动,2.0L,5.00,17.10,上海,2013款,紧凑型,0,147马力,汽油,4688,1815,1525,,前置前驱
别克 昂科拉 2013款 1.4T 自动两驱领先型,上汽通用别克,2012-12,6.17,自动,1.4T,6.00,19.20,上海,2013款,小型,1,140马力,汽油,4278,1774,1646,,前置前驱
别克 英朗 2016款 15N 手动精英型,上汽通用别克,2016-06,3.27,手动,1.5L,6.20,12.70,上海,2016款,紧凑型,0,114马力,汽油,4587,1798,1463,,前置前驱
日产 轩逸 2012款 经典 1.6XE 自动舒适版,东风日产,2016-08,4.82,自动,1.6L,6.77,11.90,上海,2012款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
别克 君威 2011款 2.0L 舒适版,上汽通用别克,2011-11,7.85,自动,2.0L,6.00,20.10,上海,2011款,中型,0,147马力,汽油,4830,1856,1484,,前置前驱
福特 福克斯 2012款 两厢经典 1.8L 自动基本型,长安福特,2013-10,5.43,自动,1.8L,4.56,11.90,上海,2012款,紧凑型,0,124马力,汽油,4342,1840,1500,,前置前驱
三菱 欧蓝德EX劲界 2011款 劲界 2.4 时尚版(进口),三菱(进口),2012-12,9.26,自动,2.4L,10.00,31.30,上海,2011款,紧凑型,1,170马力,汽油,4665,1800,1735,,前置四驱
雪佛兰 科鲁兹 2012款 1.6L SE MT,上汽通用雪佛兰,2012-05,7.23,手动,1.6L,3.23,13.00,上海,2012款,紧凑型,0,117马力,汽油,4598,1797,1477,,前置前驱
标致408 2014款 1.8L 手动领先版,东风标致,2015-01,7.63,手动,1.8L,6.00,14.10,上海,2014款,紧凑型,0,139马力,汽油,4750,1820,1488,,前置前驱
福特 福睿斯 2015款 1.5L 手动时尚型,长安福特,2016-03,5.6,手动,1.5L,4.99,11.70,上海,2015款,紧凑型,0,113马力,汽油,4587,1825,1490,,前置前驱
福特 翼虎 2013款 1.6L GTDi 两驱舒适型,长安福特,2013-10,7.55,自动,1.6T,8.55,21.00,上海,2013款,紧凑型,1,177马力,汽油,4524,1838,1685,,前置前驱
福特 福克斯 2012款 三厢 1.6L 自动舒适型,长安福特,2015-09,4.28,自动,1.6L,6.80,14.20,上海,2012款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
大众 帕萨特 2013款 1.8TSI DSG御尊版,上汽大众,2013-09,4.79,自动,1.8T,12.50,26.00,上海,2013款,中型,0,160马力,汽油,4870,1834,1472,,前置前驱
奔驰C级 2011款 C 200 CGI 时尚型,北京奔驰,,10,自动,1.8T,12.00,42.10,上海,2011款,中型,0,184马力,汽油,4591,1770,1444,,前置后驱
东南DX7 2015款 1.5T 自动尊贵型,东南汽车,2016-01,4.76,自动,1.5T,7.90,15.20,上海,2015款,紧凑型,1,156马力,汽油,4530,1900,1700,,前置前驱
吉利GX7 2013款 1.8L 手动精英型,吉利汽车,2014-03,7.73,手动,1.8L,3.50,10.50,上海,2013款,紧凑型,1,139马力,汽油,4541,1833,1700,,前置前驱
福特 福睿斯 2015款 1.5L 自动时尚型,长安福特,2015-07,8.99,自动,1.5L,5.90,13.00,上海,2015款,紧凑型,0,113马力,汽油,4587,1825,1490,,前置前驱
本田 凌派 2016款 1.8L 手动豪华版,广汽本田,2017-03,3.73,手动,1.8L,7.68,13.50,上海,2016款,紧凑型,0,136马力,汽油,4664,1750,1505,,前置前驱
大众 夏朗 2013款 2.0TSI 豪华型(进口),大众(进口),2014-04,6.29,自动,2.0T,16.00,45.90,上海,2013款,MPV,0,200马力,汽油,4854,1904,1740,,前置前驱
铃木 锋驭 2014款 1.6L 手动两驱精英型,长安铃木,2014-02,6.15,手动,1.6L,5.00,13.50,上海,2014款,小型,1,122马力,汽油,4300,1765,1585,,前置前驱
英菲尼迪QX50 2013款 2.5L 两驱优雅版(进口),英菲尼迪(进口),2014-09,10.23,自动,2.5L,14.20,45.50,上海,2013款,中型,1,235马力,汽油,4638,1803,1599,,前置后驱
奔驰E级 2013款 E 260 L CGI时尚型,北京奔驰,2013-09,8.07,自动,1.8T,18.50,56.20,上海,2013款,中大型,0,204马力,汽油,5012,1855,1464,,前置后驱
斯巴鲁 森林人 2013款 2.0i 自动豪华版,斯巴鲁,2013-06,8.25,自动,2.0L,10.85,27.70,上海,2013款,紧凑型,1,150马力,汽油,4595,1810,1735,,前置四驱
大众CC 2010款 2.0TSI 豪华型,一汽-大众,2011-06,6.45,自动,2.0T,10.77,30.20,上海,2010款,中型,0,200马力,汽油,4799,1855,1417,,前置前驱
日产 逍客 2016款 2.0L CVT豪华版,东风日产,2016-07,3.63,自动,2.0L,11.65,18.20,上海,2016款,紧凑型,1,150马力,汽油,4384,1837,1612,,前置前驱
大众 迈腾 2011款 1.8TSI DSG豪华型,一汽-大众,2011-07,11.08,自动,1.8T,7.00,25.70,上海,2011款,中型,0,160马力,汽油,4765,1820,1472,,前置前驱
大众CC 2015款 2.0TSI 至尊型,一汽-大众,2016-03,10.32,自动,2.0T,15.98,33.00,上海,2015款,中型,0,200马力,汽油,4812,1855,1417,,前置前驱
大众 途安 2013款 1.4T 手动风尚版5座,上汽大众,2013-09,4.72,手动,1.4T,6.40,16.30,上海,2013款,MPV,0,131马力,汽油,4395,1794,1634,,前置前驱
大众 速腾 2015款 230TSI 自动舒适型,一汽-大众,2016-02,4.93,自动,1.4T,9.88,17.50,上海,2015款,紧凑型,0,131马力,汽油,4655,1780,1453,,前置前驱
英菲尼迪Q70L 2013款 Q70L 2.5L 雅致版(进口),英菲尼迪(进口),2015-01,2.88,自动,2.5L,22.28,48.70,上海,2013款,中大型,0,235马力,汽油,5095,1845,1500,,前置后驱
大众POLO 2014款 1.4L 手动风尚版,上汽大众,2015-08,3.79,手动,1.4L,4.70,8.20,上海,2014款,小型,0,90马力,汽油,3970,1682,1462,,前置前驱
大众CC 2015款 1.8TSI 尊贵型,一汽-大众,2015-11,6.4,自动,1.8T,15.00,27.40,上海,2015款,中型,0,160马力,汽油,4812,1855,1417,,前置前驱
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,上汽通用雪佛兰,2015-11,2.05,自动,2.0L,9.90,20.30,上海,2014款,中型,0,154马力,汽油,4869,1854,1472,,前置前驱
大众 途观 2015款 1.8TSI 自动两驱豪华型,上汽大众,2014-09,8.16,自动,1.8T,15.00,28.20,上海,2015款,紧凑型,1,160马力,汽油,4506,1809,1685,,前置前驱
现代ix35 2012款 2.0L 自动两驱精英版GLS,北京现代,2013-07,10.61,自动,2.0L,8.00,21.30,上海,2012款,紧凑型,1,165马力,汽油,4420,1820,1690,,前置前驱
大众 途安 2011款 1.4T 自动智雅版5座,上汽大众,2011-09,13.08,自动,1.4T,6.25,19.40,上海,2011款,MPV,0,131马力,汽油,4395,1794,1658,,前置前驱
宝马5系 2013款 525Li 领先型,华晨宝马,2013-06,4.89,自动,2.0T,26.50,49.90,上海,2013款,中大型,0,218马力,汽油,5039,1860,1492,,前置后驱
马自达6 2013款 2.0L 自动时尚型,一汽马自达,2015-01,5.81,自动,2.0L,8.58,16.00,上海,2013款,中型,0,147马力,汽油,4670,1780,1435,,前置前驱
起亚 福瑞迪 2014款 1.6L AT GLS,东风悦达起亚,2015-04,4.31,自动,1.6L,5.60,13.00,上海,2014款,紧凑型,0,123马力,汽油,4560,1775,1460,,前置前驱
别克 威朗 2016款 两厢GS 20T 双离合豪情运动型,上汽通用别克,2017-03,2.13,自动,1.5T,10.00,18.00,上海,2016款,紧凑型,0,169马力,汽油,4382,1809,1461,,前置前驱
起亚 智跑 2015款 2.0L 手动两驱版GL,东风悦达起亚,2016-02,2.5,手动,2.0L,7.80,15.70,上海,2015款,紧凑型,1,165马力,汽油,4450,1855,1660,,前置前驱
大众POLO 2011款 劲取 1.4L 手动实乐版,上汽大众,2012-07,5.04,手动,1.4L,3.30,9.30,上海,2011款,小型,0,86马力,汽油,4176,1650,1465,,前置前驱
日产 逍客 2010款 20S火 CVT 2WD,东风日产,2012-01,6.37,自动,2.0L,6.50,19.30,上海,2010款,紧凑型,1,139马力,汽油,4315,1783,1606,,前置前驱
别克GL8 2014款 2.4L 经典版,上汽通用别克,2014-07,7.09,自动,2.4L,9.70,22.70,上海,2014款,MPV,0,167马力,汽油,5213,1847,1750,,前置前驱
吉利 帝豪 2015款 三厢 1.5L 手动向上版,吉利汽车,2015-11,5.04,手动,1.5L,4.00,8.70,上海,2015款,紧凑型,0,109马力,汽油,4631,1789,1470,,前置前驱
沃尔沃XC60 2016款 T5 智行版,沃尔沃亚太,2016-09,4.5,自动,2.0T,26.00,39.80,上海,2016款,中型,1,245马力,汽油,4644,1891,1713,,前置前驱
本田 哥瑞 2016款 1.5L CVT风尚版,东风本田,2016-10,2.79,自动,1.5L,7.50,11.60,上海,2016款,紧凑型,0,131马力,汽油,4495,1705,1477,,前置前驱
别克GL8 2014款 2.4L LT豪华商务行政版,上汽通用别克,2015-05,7.03,自动,2.4L,18.50,35.80,上海,2014款,MPV,0,186马力,汽油,5266,1878,1800,,前置前驱
别克 君越 2012款 2.4L SIDI雅致版,上汽通用别克,2013-09,4.56,自动,2.4L,9.50,25.60,上海,2012款,中型,0,186马力,汽油,5000,1858,1497,,前置前驱
宝马5系 2012款 523Li 豪华型,华晨宝马,2012-07,9.08,自动,2.5L,22.50,53.70,上海,2012款,中大型,0,204马力,汽油,5039,1860,1471,,前置后驱
宝马X1 2013款 sDrive18i 领先型,华晨宝马,2013-03,7.65,自动,2.0L,13.00,35.10,上海,2013款,紧凑型,1,150马力,汽油,4477,1798,1577,,前置后驱
奔驰E级 2014款 E 260 L 运动型,北京奔驰,2013-12,8.79,自动,1.8T,26.00,48.10,上海,2014款,中大型,0,204马力,汽油,5021,1854,1487,,前置后驱
别克 英朗 2017款 15N 自动精英型,上汽通用别克,2017-01,1.77,自动,1.5L,7.50,13.80,上海,2017款,紧凑型,0,114马力,汽油,4587,1798,1463,,前置前驱
雪铁龙C4L 2013款 1.8L 自动劲智版,东风雪铁龙,2014-06,4.77,自动,1.8L,6.50,17.10,上海,2013款,紧凑型,0,139马力,汽油,4620,1780,1498,,前置前驱
MINI 2011款 1.6L COOPER Fun,MINI,2011-04,11.08,自动,1.6L,8.00,29.20,上海,2011款,小型,0,120马力,汽油,3723,1683,1407,,前置前驱
英菲尼迪Q50 2014款 2.0T 舒适版(进口),英菲尼迪(进口),2014-11,5.85,自动,2.0T,17.50,35.40,上海,2014款,中型,0,211马力,汽油,4790,1823,1450,,前置后驱
大众 迈腾 2011款 1.8TSI DSG豪华型,一汽-大众,2010-12,11.55,自动,1.8T,7.30,25.70,上海,2011款,中型,0,160马力,汽油,4765,1820,1472,,前置前驱
Jeep 指南者 2012款 2.4L 四驱运动版(进口),Jeep(进口),2013-04,7.37,自动,2.4L,9.00,26.70,上海,2012款,紧凑型,1,170马力,汽油,4448,1812,1663,,前置四驱
别克 英朗 2014款 XT 1.6L 自动时尚版,上汽通用别克,2014-07,4.53,自动,1.6L,6.23,16.30,上海,2014款,紧凑型,0,121马力,汽油,4419,1814,1487,,前置前驱
日产 轩逸 2009款 1.6XL 自动豪华天窗版,东风日产,2010-03,3.53,自动,1.6L,4.50,15.80,上海,2009款,紧凑型,0,117马力,汽油,4665,1700,1510,,前置前驱
英菲尼迪Q50L 2016款 2.0T 舒适版,东风英菲尼迪,2017-04,2.03,自动,2.0T,21.00,30.40,上海,2016款,中型,0,211马力,汽油,4840,1823,1456,,前置后驱
福特 福克斯 2012款 两厢 1.6L 手动舒适型,长安福特,2014-07,7.22,手动,1.6L,4.78,13.00,上海,2012款,紧凑型,0,125马力,汽油,4368,1823,1483,,前置前驱
本田 雅阁 2014款 2.4L EX 豪华版,广汽本田,2015-02,5.59,自动,2.4L,15.00,24.90,上海,2014款,中型,0,186马力,汽油,4930,1845,1470,,前置前驱
别克 英朗 2015款 15N 自动豪华型,上汽通用别克,2016-02,8.87,自动,1.5L,6.70,14.90,上海,2015款,紧凑型,0,114马力,汽油,4587,1798,1463,,前置前驱
标致301 2016款 1.6L 自动舒适版,东风标致,2016-12,5.2,自动,1.6L,5.40,10.60,上海,2016款,紧凑型,0,117马力,汽油,4442,1748,1476,,前置前驱
别克 君越 2013款 2.4L SIDI精英舒适型,上汽通用别克,2015-07,14.57,自动,2.4L,11.50,27.80,上海,2013款,中型,0,186马力,汽油,5005,1858,1500,,前置前驱
传祺GS4 2015款 200T 手动精英版,广汽乘用车,2016-01,2.46,手动,1.3T,6.50,11.80,上海,2015款,紧凑型,1,137马力,汽油,4510,1852,1708,,前置前驱
奔驰GLC级 2018款 GLC 260 4MATIC 动感型,北京奔驰,2018-06,0.86,自动,2.0T,40.00,46.80,上海,2018款,中型,1,211马力,汽油,4661,1898,1664,,前置四驱
本田 哥瑞 2016款 1.5L 手动经典版,东风本田,2018-06,1.41,手动,1.5L,6.66,8.70,上海,2016款,紧凑型,0,131马力,汽油,4495,1705,1477,,前置前驱
吉利 帝豪 2016款 三厢 1.5L 手动向上版,吉利汽车,2016-04,1.36,手动,1.5L,4.65,8.70,上海,2016款,紧凑型,0,109马力,汽油,4631,1789,1470,,前置前驱
斯巴鲁 傲虎 2012款 2.5i运动版,斯巴鲁,2014-07,9.7,自动,2.5L,13.50,33.20,上海,2012款,中型,1,167马力,汽油,4775,1820,1615,,前置四驱
观致3 2015款 三厢 1.6T 自动致臻增强型,观致汽车,2014-06,5.84,自动,1.6T,6.40,19.30,上海,2015款,紧凑型,0,156马力,汽油,4615,1839,1445,,前置前驱
起亚K2 2015款 三厢 1.4L MT GLS,东风悦达起亚,2015-05,7.27,手动,1.4L,4.00,8.50,上海,2015款,小型,0,107马力,汽油,4378,1700,1460,,前置前驱
大众 朗逸 2013款 改款经典 1.6L 自动风尚版,上汽大众,2015-03,4.52,自动,1.6L,8.00,13.60,上海,2013款,紧凑型,0,110马力,汽油,4605,1765,1460,,前置前驱
大众 宝来 2012款 1.6L 自动时尚型,一汽-大众,2012-09,11.09,自动,1.6L,5.00,13.00,上海,2012款,紧凑型,0,105马力,汽油,4540,1775,1467,,前置前驱
福特 翼虎 2015款 1.5L GTDi 两驱舒适型,长安福特,2016-01,4.85,自动,1.5T,11.00,21.00,上海,2015款,紧凑型,1,181马力,汽油,4524,1838,1685,,前置前驱
现代 名图 2017款 1.8L 自动智能型GLS,北京现代,2017-08,1.98,自动,1.8L,11.00,16.30,上海,2017款,中型,0,143马力,汽油,4710,1820,1470,,前置前驱
现代 悦动 2011款 1.6L 自动舒适型,北京现代,2011-04,8.32,自动,1.6L,4.00,11.90,上海,2011款,紧凑型,0,123马力,汽油,4543,1777,1490,,前置前驱
雪佛兰 迈锐宝 2018款 530T 自动豪华版,上汽通用雪佛兰,2017-11,3.63,自动,1.5T,14.00,19.50,上海,2018款,中型,0,170马力,汽油,4855,1854,1476,,前置前驱
大众 途观 2015款 1.8TSI 自动四驱豪华型,上汽大众,2016-01,9.42,自动,1.8T,14.56,30.00,上海,2015款,紧凑型,1,160马力,汽油,4506,1809,1685,,前置四驱
福特 致胜 2013款 2.3L 豪华型,长安福特,2014-02,9.87,自动,2.3L,8.00,21.10,上海,2013款,中型,0,160马力,汽油,4854,1886,1495,,前置前驱
别克 英朗 2012款 XT 1.6L 手动进取版,上汽通用别克,2012-09,5.53,手动,1.6L,4.50,14.60,上海,2012款,紧凑型,0,121马力,汽油,4419,1814,1487,,前置前驱
奔驰GLK级 2013款 GLK 300 4MATIC 动感天窗型,北京奔驰,2013-12,6.1,自动,3.0L,22.00,47.50,上海,2013款,中型,1,245马力,汽油,4528,1840,1689,,前置四驱
奔腾X80 2015款 2.0L 自动舒适周年纪念型,一汽奔腾,2014-06,9.87,自动,2.0L,5.50,14.30,上海,2015款,紧凑型,1,147马力,汽油,4586,1820,1695,,前置前驱
福特 蒙迪欧-致胜 2011款 2.0L GTDi200时尚型,长安福特,2011-06,13.31,自动,2.0T,6.00,21.70,上海,2011款,中型,0,203马力,汽油,4854,1886,1495,,前置前驱
本田 雅阁 2012款 2.0L SE,广汽本田,2012-07,8.23,自动,2.0L,9.10,22.00,上海,2012款,中型,0,156马力,汽油,4960,1845,1480,,前置前驱
大众 宝来 2012款 1.6L 自动时尚型,一汽-大众,2012-11,4.79,自动,1.6L,4.80,13.00,上海,2012款,紧凑型,0,105马力,汽油,4540,1775,1467,,前置前驱
